"product_id"|"name"|"workcenter_id"|"time_cycle_manual"|"note"
"REPARACION-NGX466/GMV/R42"|"Reparación"|"Área de Reparación"|"0,3"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R43"|"Reparación"|"Área de Reparación"|"0,2"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R45"|"Reparación"|"Área de Reparación"|"5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R46"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R47"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R48"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R49"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R49/R00"|"Reparación"|"Área de Reparación"|"5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R49/R01"|"Reparación"|"Área de Reparación"|"9,5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R49/R02"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R50"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R51"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R52"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R53"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R54"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R55"|"Reparación"|"Área de Reparación"|"5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R56"|"Reparación"|"Área de Reparación"|"0,25"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R57"|"Reparación"|"Área de Reparación"|"12"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R58"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R59"|"Reparación"|"Área de Reparación"|"4"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R60"|"Reparación"|"Área de Reparación"|"10"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R61"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R62"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R63"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NGX466/GMV/R64"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R11"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R12"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R13"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R14"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R15"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R16"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R20"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R21"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R22"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R23"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R25"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R26"|"Reparación"|"Área de Reparación"|"4"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R27"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R28"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R29"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R30"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R31"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R32"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R33"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NLX800/GMV/R34"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REPARACION-NPVN4552/INDRA"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-NPVN4552/INDRA2"|"Reparación"|"Área de Reparación"|"0,75"|"Reparacion equipo industrial"
"REPARACION-W8522/INDRA"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARACION-W8522/INDRA/R01"|"Reparación"|"Área de Reparación"|"11"|"Reparacion equipo industrial"
"REPARACION-WAFER--DMA03554"|"Reparación"|"Área de Reparación"|"8"|"Reparacion equipo industrial"
"REPARAC-NANO8522/GMV/R21"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARAC-NANO8522/GMV/R22"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REPARAC-NANO8522/GMV/R23"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-AUTOFUEL-CPU"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-AUTOFUEL-TACTIL"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-AUTOFUEL-TACTIL/R01"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-AUTOFUEL-TACTIL/R03"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-BBP1124/02467"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-BBP1134-MAINBOARD"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-BBP12/03471"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-BPTHTIP300EN/00547"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CA06B05484/00512"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CA07201623/01558"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-CA07305353/00521"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CA07500162/03021"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-CA07502738/01090"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-CA07910004/02476"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-CA07B01522/3847"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CA07C02329/00983"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-CA08101883/00115"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CA08201719/3857"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CA08300105/01607"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CA08504786/03594"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-CA08504788/02320"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-CA08504788/03420"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-CA08805365/02320"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-CA08805365/03594"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-CA09102753/01023"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-CA09104146/00289"|"Reparación"|"Área de Reparación"|"0"|"Reparacion equipo industrial"
"REP-CA10306548/01087"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-CA10306552/01388"|"Reparación"|"Área de Reparación"|"1,75"|"Reparacion equipo industrial"
"REP-CA10B05976/01888"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-CARD5/GO/HELCPUPV"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-CARD5/GO/HELCPUPV/R01"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-CARD5/GO/HELTACT"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-CARD5/GO/HELTACTTFT"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-CHASIS-AFL17I-HM55I5"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CHASISPCAP/2265"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-CM39/DMA03102"|"Reparación"|"Área de Reparación"|"7"|"Reparacion equipo industrial"
"REP-CPU-GMV/03869"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-DIAGNOSTIC/DMA03536"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-DIAGNOSTICO/DMA03514"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-DIAGNOSTICO/DMA03586"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-DIAGNOSTIC-TEST"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-DIAGNOSTIC-TEST/NANO"|"Reparación"|"Área de Reparación"|"0,2"|"Reparacion equipo industrial"
"REP-DIAGNOSTIC-TEST/WAFER"|"Reparación"|"Área de Reparación"|"0,3"|"Reparacion equipo industrial"
"REP-DM-170GMS/03161"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-DMA00597"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-DMA00859"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-DMA03358"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/42467"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-DMA03510/42471"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-DMA03510/42496"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-DMA03510/42546"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-DMA03510/42820"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/43761"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/43808"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/43815"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/43959"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/43996"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/44015"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/44016"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-DMA03510/44039"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03510/45349"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03669/DIAGNOSTICO"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-DMA03816/51161"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-DMT80480T050/03250"|"Reparación"|"Área de Reparación"|"4"|"Reparacion equipo industrial"
"REP-DPD1015/03911"|"Reparación"|"Área de Reparación"|"0,15"|"Reparacion equipo industrial"
"REP-EPIC9457/3717"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-ES0417500011/02716"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-FIRMWARE-IUL"|"Reparación"|"Área de Reparación"|"17,5"|"Reparacion equipo industrial"
"REP-FT10WTMBCAP/03487"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-GENE-BT05/02105"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-INTERVENCION/DMA03416"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-IP300CT/02935"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-JH104LOPN/02237"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-JH104LOPNTFT/03307"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-JH150LOPN/1811070006"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-JH150LOPN/1812030009"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-JH43WLONN/DMA03255"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-JM057LFNN-JACK"|"Reparación"|"Área de Reparación"|"0,03"|"Reparacion equipo industrial"
"REP-JNLBT-I1900-2L/02802"|"Reparación"|"Área de Reparación"|"0,25"|"Reparacion equipo industrial"
"REP-KITCVI/3807"|"Reparación"|"Área de Reparación"|"4"|"Reparacion equipo industrial"
"REP-KIT-JNI1900/CHECK"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-LVDSNLBT1PH848T013/120"|"Montaje"|"Área de Montaje"|"2"|"Ensamblado equipo industrial"
"REP-M1006014326/00761"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-M1105015488/0366"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-M1201016148/00761"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-M1204016468/03137"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-M-CM39/CMC13"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-M-CM39/REWORK"|"Reparación"|"Área de Reparación"|"4"|"Reparacion equipo industrial"
"REP-MDS79009R/00180"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-MINI2440/DMA03020"|"Reparación"|"Área de Reparación"|"0,4"|"Reparacion equipo industrial"
"REP-MOD-MINI2440/DMA02536"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-MON-17OF/811104001366"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MON-17OF/811107000228"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MON-17OF/811107000229"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MON-17OF/811107000233"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MON-17OF/811107000245"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MON-17OF/811107000247"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MON-17OF/811107000267"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MONITOR17/811107000219"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MONITOR17/811107000251"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-MONITOR17/811107000262"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-MONITOR17/811107000265"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-MONITOR-17OF"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-MONITOR-17OF/01563"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-MONITOR-17OF/02072"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-MONITOR-17OF-TFT/03463"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-MONITOR-17OF-TFT/03488"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-MONITOR-17OF-TFT/3435"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-MP6100/00028"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-MP6100/3786"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-N8522E/03818"|"Reparación"|"Área de Reparación"|"17,5"|"Reparacion equipo industrial"
"REP-N8522E/03851"|"Reparación"|"Área de Reparación"|"8"|"Reparacion equipo industrial"
"REP-N8522E/03869"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-N8522E/03882"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-N8522E/03896"|"Reparación"|"Área de Reparación"|"6,5"|"Reparacion equipo industrial"
"REP-N8522E/03914"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-N8522E/03914/2"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-N945GSE/03719"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-N945GSE/03799"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-N945GSE/03799/2"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-N945GSE/03883"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-N945GSE/DMA03615"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-N945GSE/DMA03719/2"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANO7240/P4963"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NANO8522E/03851"|"Reparación"|"Área de Reparación"|"17,5"|"Reparacion equipo industrial"
"REP-NANO8522E/03882"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NANO945/P7841"|"Reparación"|"Área de Reparación"|"0,25"|"Reparacion equipo industrial"
"REP-NANO945GSE/03636"|"Reparación"|"Área de Reparación"|"0,15"|"Reparacion equipo industrial"
"REP-NANO945GSE/03719"|"Reparación"|"Área de Reparación"|"10"|"Reparacion equipo industrial"
"REP-NANO945GSE/03799/1"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANO945GSE/03840"|"Reparación"|"Área de Reparación"|"1,25"|"Reparacion equipo industrial"
"REP-NANO945GSE/03883"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOGX/00041"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NANOGX466/03637"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NANOGX466/03667/1"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-NANOGX466/03675"|"Reparación"|"Área de Reparación"|"3,75"|"Reparacion equipo industrial"
"REP-NANOGX466/03713"|"Reparación"|"Área de Reparación"|"10"|"Reparacion equipo industrial"
"REP-NANOGX466/03713/2"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-NANOGX466/03722"|"Reparación"|"Área de Reparación"|"10"|"Reparacion equipo industrial"
"REP-NANOGX466/03774"|"Reparación"|"Área de Reparación"|"1,25"|"Reparacion equipo industrial"
"REP-NANOGX466/03837"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NANOGX466/03838"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NANOGX466/03880"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOGX466/DMA03569"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-NANOLX800/03642"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03643"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03664"|"Reparación"|"Área de Reparación"|"0,15"|"Reparacion equipo industrial"
"REP-NANOLX800/03664/2"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03665"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03666"|"Reparación"|"Área de Reparación"|"0,15"|"Reparacion equipo industrial"
"REP-NANOLX800/03674"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03697"|"Reparación"|"Área de Reparación"|"1,25"|"Reparacion equipo industrial"
"REP-NANOLX800/03698"|"Reparación"|"Área de Reparación"|"1,25"|"Reparacion equipo industrial"
"REP-NANOLX800/03712"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03715"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03716"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03720"|"Reparación"|"Área de Reparación"|"6,25"|"Reparacion equipo industrial"
"REP-NANOLX800/03772/2"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03798"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NANOLX800/03836"|"Reparación"|"Área de Reparación"|"1,25"|"Reparacion equipo industrial"
"REP-NANOLX800/03841"|"Reparación"|"Área de Reparación"|"1,25"|"Reparacion equipo industrial"
"REP-NANOLX800/03879"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03881"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NANOLX800/03884"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NANOLX800/GMV/R06"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-NC5DIH110/03078"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NGX466/03714"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NGX466/03722"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NGX466/03838"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NGX466/03880"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-NGX466/3675"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NGX466/3713"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NGX466/DMA03617"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-NGX466/DMA03675"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-NGX466R10/P5340/R00"|"Reparación"|"Área de Reparación"|"0,25"|"Reparacion equipo industrial"
"REP-NGX466R10/P5340/R01"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NGX466R10/P5340/R02"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
"REP-NGX466R11/03913"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-NGX466R11/P5570/R03"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NGX466R11/P5570/R04"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NGX466R11/P5570/R05"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NGX466R11/P5570/R06"|"Reparación"|"Área de Reparación"|"0,25"|"Reparacion equipo industrial"
"REP-NGXLX800/03869"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-NLX800/03664/2"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800/03694"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NLX800/03698"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NLX800/03716"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NLX800/03716"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NLX800/03718"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-NLX800/03720"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NLX800/03837"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800/03842"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NLX800/03879"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800/03884"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-NLX800/3715"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800R12/03642"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800R12/03664"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800R12/03665"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800R12/03694"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800R12/03712"|"Reparación"|"Área de Reparación"|"0,5"|"Reparacion equipo industrial"
"REP-NLX800R12/03716"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NLX800R12/03917"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-NOVA945GSE/01397"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-NOVAHM551/03120"|"Reparación"|"Área de Reparación"|"4,5"|"Reparacion equipo industrial"
"REP-NSM-208PSE/03213"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-O1968UNB20300002/03843"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-P0881087/00431"|"Reparación"|"Área de Reparación"|"1"|"Reparacion equipo industrial"
"REP-P1032567/01304"|"Reparación"|"Área de Reparación"|"1,5"|"Reparacion equipo industrial"
"REP-PASS-RECOVERY/DMA03597"|"Reparación"|"Área de Reparación"|"2,5"|"Reparacion equipo industrial"
"REP-PB9-15EMBT1/03231"|"Reparación"|"Área de Reparación"|"2"|"Reparacion equipo industrial"
"REP-PB915JNM/03268"|"Reparación"|"Área de Reparación"|"3"|"Reparacion equipo industrial"
