name|product_tmpl_id|product_name|product_code
101488|A6801SEP-T||2400ALE002
100944|A6801SLW-T||ICA6801SLW
100944|A6801SLWTR-T||ICA6801SLW
110472|A6801SLWTR-T||C084072801
120369|A6812SA||BU-5812
120369|A6812SA-T||BU-5812
101220|A6821SLW-T||61775821
110574|A6B273KLW||1102762733040
100856|A8281SLB||IC-160029-001
100856|A8282SLBTR-T||IC-160042-001
100102|A8498SLJTR-T||G310544
101181|A8498SLJTR-T||UCYA8498SLJ
110011|AC-ADAPTOR/PPC104||L-037
100097|ACE-615A-RS-R11||AA501
101167|ACE-663A-RS||700000143
110500|ACE-713APM-RS||55001049
102773|ACE-716A-RS||147
101757|ACE-723T-RS||301822
102804|ACE-816A-RS||200026
103057|ACE-816A-RS||400500002
110500|ACE-816A-RS||55001012
100589|ACE-832AP-RS||1005018
100589|ACE-916AP-RS||1005021
102731|ACE-925A-RS||50516-2380
101757|ACE-932T-RS||302091
104185|ACE-A622C-R10||E2000-0782
104185|ACE-A630B-RS-R10||E2000-0782
104185|ACE-A630C-BKT-RS||E2000-0837
104185|ACE-A630C-R10||E2000-0782
100197|AC-POWER-80W||P
110155|ACS1012||10837
101525|ACS60-24||29349
100111|ACS704ELC-015||08ACS704ELC015
102419|ACS711KLCTR-25AB-T||318148
104329|ACS711KLCTR-25AB-T||318148
100867|ACS712ELCTR-05B-T||SIACS712-05B-T
101181|ACS712ELCTR-05B-T||USACS712Y01
102419|ACS712ELCTR-05B-T||604182
104329|ACS712ELCTR-05B-T||604182
120338|ACS712ELCTR-05B-T||7050988-0
120432|ACS712ELCTR-05B-T||CIN1848
100653|ACS712ELCTR-20A-T||2PC020A
101181|ACS712ELCTR-20A-T||UCYACS712EL
102419|ACS712ELCTR-20A-T||324900
103550|ACS712ELCTR-20A-T||171217C
104329|ACS712ELCTR-20A-T||324900
120338|ACS712ELCTR-30A-T||7061498-0
103550|ACS723KMATR-20AB-T||171214C
103550|ACS723LLCTR-20AB-T||171201C
100152|ACS754KCB-150-PFF||106109277
102419|ACS754LCB-050-PFF||407010
104329|ACS754LCB-050-PFF||407010
100152|ACS755LCB-050-PFF||106109100
100152|ACS756SCA-050B-PFF-T||106113134
100773|ACS756SCA-050B-PFF-T||30ACS7565
102250|ACS756SCA-050B-PFF-T||106113134
102419|ACS758KCB-150B-PFF-T||405707
104329|ACS758KCB-150B-PFF-T||405707
102419|ACS758LCB-050B-PFF-T||407010
104329|ACS758LCB-050B-PFF-T||407010
100816|ACT1-PB9-65CVIGCV05A10LVDS||17425
100604|ACT40-5-15||22001371
101825|AD2535||162722
110024|AD694AQ||7378465
100197|ADAP-4USB-P8531||P12466
100816|ADAP-CFAST-SATA||12872
150109|ADAPTADOR-RJ45H-SUBD9H||AAAINT001
102560|AEC-VPMS-100||1AZ327270001
110196|AEQG23024-FSO-FBWHS||328-300-015
100888|AFL-07A-LX/WT-R/512MB-R20||5216-0139
100888|AFL-07A-LX/WT-R/512MB-R22||5216-0139
100688|AFL-12A-N270/R/1GB-R21||ML7600-0019-00
100688|AFL-12A-N270/R/1GB-R23||ML7600-0019-00
100816|AFL-15A-N270/R/1G-R21||9079
100676|AFL-15ME/T-R-R11||TRB.110189
100676|AFL-15ME-USB/T-R-R11||108999137
110500|AFL-17I-HM55I5-52-MNL/R/4G-R12||55001191
110500|AFL-17I-HM55I5-52MNL/R/4G-R12||55001191
110500|AFL-17M/R-R20||55904021
102978|AFL2-08A-N26/R/2G-R10||928
102978|AFL2-08A-N26/R/2G-R11||928
110574|AFL27005DX-ES||1100570059050
110574|AFL27028SX-ES||1100527289051
104196|AFL3PK-W15A-R10||MNL0020003
100688|AFLPK-12||RACK INOX PANEL PC
102978|AFLWK-12||926
100816|AFLWK-19B||9081
110574|AFM704A-ES||1114100480000
110574|AHF2815D-ES||1100528159053
100816|AK-331||1324
100816|ALETA-CHASIS-PC6WLX||9574
101623|ALU-ANCHO||80161008
101992|ALU-ANCHO||466637
102225|ALU-ANCHO||MONOTLEDDPR
103336|ALU-EME||972607MC
103336|ALU-EME-2M||9726070MC
101825|ALU-MICRO||164369
101992|ALU-MICRO||164369
101995|ALU-MICRO||893
102007|ALU-MICRO||ZZZMSZILALUMICRO
102225|ALU-MICRO||MONOTLEDMPA
103336|ALU-MICRO||9726070MC
101825|ALU-MICRO-2M||164374
101992|ALU-MICRO-2M||164374
102067|ALU-MICRO-2M||164374
103641|ALU-MICRO-2M||31188
101825|ALU-RASCORTO||164371
101992|ALU-RASCORTO||164366
102007|ALU-RASCORTO||MSZALURASCORTO
102067|ALU-RASCORTO||164366
101992|ALU-RASCORTO-2M||164371
102007|ALU-RASCORTO-2M||ZZZMSZLURASCORTO
102067|ALU-RASCORTO-2M||164371
102007|ALU-RASLARGO||MSZALURASLARGO
101825|ALU-RASLARGO-2M||164372
102132|ALU-RASLARGO-2M||27111
101678|ALU-ROMBO||91002518
101992|ALU-ROMBO||164368
101995|ALU-ROMBO||893
102007|ALU-ROMBO||MSZALUROMBO
101992|ALU-ROMBO-2M||164373
102007|ALU-ROMBO-2M||ZZZMSZALUROMBO
103336|ALU-ROMBO-2M||9726070MB
100688|AM01||MV.ESP
110196|AM29F010-120PC||325-277-401
110024|AM29F040-120PI||7377376
110196|AM29LV040B-120EC||325-277-404
101825|AMPLI-RGBW||91916
110574|AMT16003||1312000580000
100816|AMT16003A||14619
100816|AMT16003A-SAT||702437/22870
101530|AMT2525H||AC016156
100816|AMT-92-P3019-A2A-U01||703321
100042|AMT9501||10DIS2800,0051
100593|AMT9502||597117/00
110574|AMT9530||8207000000-00
101711|AMT9532||10-446-011
110574|AMT9534||8208000000-00
110456|AMT9536||019B512
100816|AMT9557||14631
100071|AMT-P3007-02A||7100010011
103680|AMT-P3007-02A||7100010011
100816|AMT-P3011-C20||702436/18575
100816|AMT-P3011-C20-SAT||702436/18575
110397|AN000022||AN000028
100197|ANTENA-LTE/GPS-2J6A41BG/30CMF||P12504
100293|ANTENA-LTE/GPS-2J6A41BG/30CMF||228485
100197|ANTENA-LTE/WIFI-2J6A47B/30CMF||P12500
100293|ANTENA-LTE/WIFI-2J6A47B/30CMF||228486
100197|ANTENA-WIFI-2J510F/3MF||P13593
100197|ANTENA-WIFI-2J510F/5MF||P12495
100293|ANTENA-WIFI-2J510F/5MF||228487
120338|APL-02-734-10||9062536-0
101487|APS-90140033||CI240201004
120369|APS-90140033||49D240201004
100435|APXW003A0X3-SRZ||4407308
101918|APXW003A0X3-SRZ||126-1003
110436|APXW003A0X3-SRZ||372269
120338|APXW003A0X3-SRZ||7060811-0
102419|APXW005A0X3-SRZ||403683
104329|APXW005A0X3-SRZ||403683
101181|APXW012A0X3-SRDZ||PC05V0Y0012
102419|APXW012A0X3-SRZ||445016
104329|APXW012A0X3-SRZ||445016
103726|ARIADNA-FC3000-12||030.05.005
101929|ARIADNA-MPEY20010||MPEY20010
103726|ARIADNA-MPEY20010||030.05.002
103726|ARIADNA-MPEY20010-MER||030.05.005
102614|ARM-11 RS||E200016
101623|AS-25A-RS||80160063
110574|ASA2805S-ES||1100528059151
150001|ASUS-P5G41TM-LX||ASUS-PSG41T-MLX3X3
150001|ASUS-P5QPL-AM||RH16L-7200-0397
102532|AT-0151LS-G121||10008000
120012|AT120012_20190312_1||5800030
120012|AT120012-20191209-1||5800035
102436|ATP-RP32||40009258
110574|ATR2805S-ES||1100528059050
100802|ATS601LSGTN-HT-WU4-T||107520
100802|ATS601LSGTN-LT-WM4-T||107523
100802|ATS616LSGTN-T||107530
120061|ATS616LSGTN-T||89379
100802|ATS617LSGTN-T||107507
100802|ATS627LSGTN-T||107509-OBS
100802|ATS667LSGTN-MN-T||107509
100802|ATS667LSGTN-T||107500
100802|ATS673LSETN-LT-T||107501-OBS
100802|ATS675LSETN-HT-T||107511
100802|ATS675LSETN-LT-T||107501
140029|ATTEND-311A-40UAA-R||11022182
110574|ATW2805S/CH||ATW2805S/CH
100688|AUPS-A10-RS||ML7600-0018-00
110500|AUPS-B10-R11||55001192
100572|AVXSR305A153JARTR2||31731
102978|AWK-1121-EU||100039186
110196|AXA003A0X-SRZ||324-310-035
110520|AXA003A0X-SRZ||650303007
101181|AXB050X43-SRZ||MODAXB050X4
110196|AXH003A0X-SRZ||324-310-034
110520|AXH003A0X-SRZ||650303006
101181|AXH005A0XZ||URAXH005A0X
110438|B12-1A71-110M||ELU10028
110459|B12-1A71-110M||521211
120415|B1501ERW||300475 OBS
120415|B1502ERW||017181 OBS
101701|B1502RU||1335
120415|B1506ERW||017243 OBS
110155|B2013RU||13377
110574|B2014RW-R||1100520149030
100392|B30C-2250-595-WT||8039303
100392|B30-R10000||8039303
101678|BA12DGB7A0002||95000134
110329|BAS70-T1-ES||5803087430
100197|BATERIA-CR2032/IEI||P8395
110574|BATERIA-CR2032/IEI||1709800000000
100197|BATERIA-CR2032/U||P8395
110574|BATERIA-CR2032/U||54860000200
110500|BAT-LI-4S2P3800||A526042-01
100816|BAT-M4T28BR125H1||6543
110438|BBP11-34LENG||1201003420
110490|BBP11-34LENG||37100
110436|BBP11-34LEU + LM||871100
110436|BBP11-U||871100
110438|BBP11-U||1001021836
110490|BBP11-U||37100
110436|BBP12-EU||871100
104266|BBP12-EU+UNWINDER||15000544
100816|BC2ESDV-03-P||14624
100816|BC2ESDV-03-P-SAT||14624
103447|BC66NB-04-STD||217C720000001
100008|BC68JATEB-KIT||PR/02266
101979|BC68JATEB-KIT||NANOEATERS_NB-IOT_EVK
120432|BC95B20HB-02-STD||CIN2342
100816|BCEC350VM-02-P||14636
100816|BCECH350RM-02-P||14635
100816|BCECH350RM-02-P-SAT||14635
101761|BD04CGC5W0001||211107
101825|BD04CGC5W0001||211107
101717|BD04CGC5W0002||601892
101825|BD04CGC5W0002||148415
101826|BD04CGC5W0002||30280
101761|BD04CGCAW0001||211111
101825|BD04CGCAW0001||211111
101717|BD04CGCAW0002||601898
101826|BD04CGCAW0002||30270
101761|BD04SGC5W0001||211109
101825|BD04SGC5W0001||211109
101678|BD04SGC5W0002||10140418
101678|BD04SGCAW0001||95000028
101825|BD04SGCAW0001||211113
101992|BD04SGCAW0002||91022
110438|BE24-1A66-M||1002040170
110438|BE24-1B66-M||1002040171
110438|BE24-2A+2B66-M||1002040169
110438|BE24-3A66-M||1002040168
101678|BEZELWH||90002645
102067|BEZELWH||91552
102463|BEZELWH||37696
101633|BFX-41||7353187
102046|BFX-41||7353187
110024|BFX-41||7353187
110415|BFX-41||7353187
110500|BFX-41||7353187
110329|BFY182-ES||10531585
110329|BFY196-ES||561100607B
110329|BFY420-ES||10543276
110260|BFY450-ES||E1219S0000020INB
110329|BFY450-ES||5060105830
110260|BFY450-P||E1219S0000020INP
101633|BFY56A||7354098
102046|BFY56A||7354098
110024|BFY56A||7354098
110415|BFY56A||7354098
110500|BFY56A||7354098
110260|BFY640-04-ES||E1219S0000021INB
110329|BFY650B-11-ES||10604595
110329|BFY740B-01-ES||10598806
110329|BFY740B-01-P||10604607
120012|BG95M3LA-64-SGNS||5800148
100435|BG96MA-128-SGN||4414250
104481|BG96MA-128-SGN||ICI0046001
120333|BG96MA-128-SGN||701493801
110329|BIA-R||4027000001
150099|BIA-R||012-147
100493|BIA-Y||15674
100514|BIA-Y||ETCA0001
100779|BIA-Y||MACC001400003
100867|BIA-Y||EQ.GOMETGROC.1
130039|BIA-Y||15980000028
100783|BM71-187-175-342YL||BPSPT-187-175-YL
110196|BM71-30-427||171-000-021
100392|BM71-34-427||8024647
101579|BM71E-6-7593-SL||EL-0089
103535|BMP21-PLUS||F346888
103269|BMP71-QWERTY-EU||EL0185
100816|BP-3S||1239
100816|BP-3S-RS-R40||1239
120432|BPP11-34LENG||VAR004
110519|BPT-1-7536-2.5||AS01002
100143|BPT-17-7563-1||AS01205
101664|BPT-17-8423-1||T15.ABACA.LB503
110075|BPT-17-8423-1||3002002552
110090|BPT-17-8423-1||659J10079
110459|BPT-1-8423-10||784036
100143|BPT-1-8423-2.5||AS01002
100654|BPT-1-8423-2.5||20201100001
110090|BPT-19-7531-0.5||649D010-OBS
110519|BPT-19-7531-0.5||AS01001
100143|BPT-19-7563-0.5||AS01001
110090|BPT-19-7563-0.5||649D010
110604|BPT-19-7563-0.5||CP4485
110397|BPT-222-125||BB000018
100573|BPT-305-427||8121231
100573|BPT-511-427||821963
110090|BPT-522-125||659J10066
110155|BPT-5-7531-2,5||4999
110519|BPT-5-7531-2,5||AS01006
101665|BPT-5-7563-2,5||4999
110155|BPT-5-7563-2,5||4999
100111|BPT-5-8423-2.5||22ETIBPT5842325
110155|BPT-5-8423-2.5||26545
110519|BPT-6-7531-2.5||AS01003
110459|BPT-6-7536-2.5-RED||784039
100111|BPT-6-7563-2.5||22ETIBPT6756325
100143|BPT-6-7563-2.5||AS01003
110397|BPT-740-505||BB000007
110459|BPT-7-7531-1||784037
110604|BPT-7-7531-1||CP4481
110459|BPT-7-7536-1||784038
100604|BPT-7-7563-1||20004265/20004839
110155|BPT-7-7563-1||4481
110604|BPT-7-7563-1||CP4481
110075|BPT-7-8423-1||3002002826
110090|BPT-7-8423-1||659J10015
110438|BPT-7-8423-1||1101034817
110356|BPT-8423-92X70-COLOR||ETIQUETA4
110155|BPT-B435-85X7-1AC-UNPRTD||24510
100593|BPT-B435-89X18-UNPRTD||601205/00
130039|BPT-B457-13,5X8-UNPRTD||R9326FCS
130039|BPT-B479-13,5X8-1AC||R9253FCS
110604|BP-THT-12-13-MS||VAR0026
100530|BP-THT-1344-EUR||SIS0793
100654|BP-THT-1344-EUR||20201100000
110604|BP-THT-1344-EUR||IF0013
100207|BP-THT-2461||01801.2461
101219|BP-THT-PRECISION300||F898000
100392|BPTL-11-427||8024637
100392|BPTL-21-427||8025687
100392|BPTL-29-427||8024638
100392|BPTL-34-427||8024647
101621|BPTLEP-06-7593-BK||EL0089
101539|BPTLEP-06-7593-SV||EL0089
101543|BPTLEP-06-7593-SV||EL0089
101544|BPTLEP-06-7593-SV||EL0089
101606|BPTLEP-06-7593-SV||EL0089
101621|BPTLEP-06-7593-SV||EL0089
101647|BPTLEP-06-7593-SV||EL0089
101822|BPTLEP-06-7593-SV||EL0089
102689|BT100-ED-E45||T-E-CPU-BT100
110329|BUY15CS45B-01-ES||10575308
110329|BUY15CS45B-01-P||10598087
110329|BUY25CS12K-01-ES||10523847
101914|BXRC-50C4000-F-04||90004829
110329|BXY43-T1-ES||5060103430
101571|BXY43-T1-SAM||SPLYRA III
110260|BXY44-T1-ES||E041950000026INB
101571|BXY44-T1-SAM||SPLYRA III
101181|C115G-020RG174-C88GWP||C16007#02_R1 OLD
101181|C115G-0225RG174-C88GWP||C16007#02_R1
101181|C115GST-225RG174-C117GWPST||C16007#02_R2
101181|C154G_ST-020/113-C485GWP||C16003#47_R1
101181|C20G-SH-025RG174-C115G-SH||C16007#01_R1
101181|C485G-185-113-UFL||C10005#07_R3
102436|C495G-100/113-UFL||40009044
100969|C50605||003ET320035
101431|C51678A||50-003
100504|C8051F015||9609781
100508|C8051F015||ART00000850000429
110541|C8051F015||IMP-2396
110604|C8051F015||CP8979
100133|C8051F220||001MIC1001
110604|C8051F310DK||CP0091
101181|C88G-150RG174-C20G||ZCBEXTANT01
101181|C91G-1000LMR195-C91G||ZCBEXTANT08 OLD
101181|C91G-1000LMR195-C92G||ZCBEXTANT04 OLD
101181|C91G-1002LL195-C91G||ZCBEXTANT08
101181|C91G-1002LL195-C92G||ZCBEXTANT04
101181|C91G-2000LMR195-C92G||ZCBEXTANT11 OLD
101181|C91G-2002LL195-C92G||ZCBEXTANT11
101181|C91G-200LMR195-C92G||ZCBEXTANT12-OBSOLETO
101181|C91G-310LMR195-C92G||ZCBEXTANT12 OLD
101181|C91G-312LL195-C92G||ZCBEXTANT12
101181|C91G-4005LMR195-C92G||ZCBEXTANT14
101181|C91G-400LMR195-C92G||ZCBEXTANT03 OLD
101181|C91G-402LL195-C92G||ZCBEXTANT03
101181|C91G-602LL195-C92G||ZCBEXTANT19
101181|C92G-1000LMR195-C151G||ZCBEXTANT09 OLD
101181|C92G-1002LL195-C151G||ZCBEXTANT09
101825|CA0001||162723
101825|CA0002||162724
101678|CA0003||1710180916
101825|CA0003||162725
101825|CA36N0C2||162726
102978|CA-3710D||COMPRA MP COM S/
101825|CA-56N0C2||162727
101059|CABLE ALIM CP-MRS||12244399
101623|CABLE ALIM CP-MRS||10118013
102479|CABLE ALIM CP-MRS||EELECT_5137
120053|CABLE ALIM CP-MRS||88001782
120060|CABLE ALIM CP-MRS||1000004217
101623|CABLE RS-232||10118014
101865|CABLE RS-232||MONOCABLERS232
102479|CABLE RS-232||ELECT_5138
120053|CABLE RS-232||88001788
120060|CABLE RS-232||1000004218
100042|CABLE-2XDB9M-DF14P||10CNT3900.0651.169
100816|CABLE-4USB/SELF||401002
150001|CABLE-4XUSB-254/30CM||RH66L-5101-X064/U4
100816|CABLE-5COM/SELF||401002
100816|CABLE-ALARGO-LAMPARAS||9048
103671|CABLE-AUDIO/RICO-3822/15CM||169011
102562|CABLE-DATOS-ALIMUSBM/SATA||32801-000201-100-RS
100197|CABLE-DB9M-HIR15P/25CM/M||P9717
100197|CABLE-DB9M-HIROSE15P||P9465
100197|CABLE-DB9M-SC290N4/25CM||P10433
100197|CABLE-DVID-30M/MM||P2222
102689|CABLE-EAS-TABLET||T-E-PCT-CBL-BATE
100816|CABLE-FLOPPY-LATERAL||1287
100197|CABLE-HDMI-30M/MM||P2222
100197|CABLE-IDE2.5/40CM||P11044
100816|CABLE-KB-GLOBAL-OVATION||12849
100816|CABLE-KEYB/MOUSE-LX||15212
150001|CABLE-LPT-254/40CM||RH66L-5101-X242/L0.40
102532|CABLE-LVDS-1M/AP/MM||10080069
110574|CABLE-LVDS-20PIN/1CH||1229500080400
100816|CABLE-LVDS-GLOBAL-OVATION||12848
100816|CABLE-LVDS-HELIX/125||14630
100816|CABLE-LVDS-HELIX/125-SAT||14630
100816|CABLE-RESET/CARD-5||14621
100816|CABLE-RESET/CARD-5-SAT||700375-14621
150109|CABLE-RS232-PMLX2/R00||AAAINT001
100816|CABLE-SATA/POWER||12708
102451|CABLE-SERIE/GENE||10434200
104185|CABLE-SERIE/GENE||E2000-0779
102451|CABLE-SERIE-CM39-DB9/20CM||10440305
100816|CABLE-SERIE-IOWA/RS||1288
102451|CABLE-SMAG-UFL113/8CM||10435628
150109|CABLE-SMA-SMAP/20CM||AAAINT001
100816|CABLE-USB-2PORTS||15210
102689|CABLE-USBB-2.54MM/15CM||T-E-USBB-2.54/15
102689|CABLE-USBB-2MM/30CM||T-E-USBB-2/30
103671|CABLE-VGA-MM/15CM||160082
101825|CAP4||211116
101992|CAP4||211116
101992|CAP5||211117
103336|CAP5||9726070MB
103336|CAP5-AGUJERO||9726070MB
101992|CAP-ANCHO-C||91908
101825|CAP-MICRO||211118
101992|CAP-MICRO||211118
101962|CAP-MICRO-AGUJERO||5592MICROAGUJERO
150109|CAV/869||AAAINT001
120338|CB00000000137_R2||6012495-0
110155|CB1601C059SFBA||3606
120188|CB1601C059SFBA||10238000
101555|CB3301F200SFBA||3CAB13403
103589|CB3301F200SFBA||ID_0000005
120406|CB3301F200SFBA||CONEX 325
120432|CB3301F200SFBA||CAB228
100187|CB4001F200SFBA||71277
100200|CB4001F200SFBA||655030203
103538|CB4001F200SFBA||1674/0330
120338|CB4001F200SFBA||6011000-0
140029|CB4001F200SFBA||11022351
101623|CB-HD32-RS||10218032
103701|CCEL-FS50RB1||SE/54205053
103702|CCEL-FS50RB1||SE/54205053
110260|CD4049UBMJ883C||3112310010
110366|CD4093BCN||1C2604093
100816|C-FLASH128MB/80X||1286
100816|C-FLASH128MB/IG||7890
100816|C-FLASH128MB/IG/FD-I||7890
100290|C-FLASH1GB/IG/FD||169901
100778|C-FLASH1GB/IG/FD||456300
100816|C-FLASH1GB/IG/FD||1223
100290|C-FLASH1GB/IG/FD/US||169901
100816|C-FLASH1GB/IG/FD/US||8747
110500|C-FLASH256MB/80X||55001010
100290|C-FLASH2GB/IG/FD||169901
102956|C-FLASH2GB/IG/FD||COM-G-003
100816|C-FLASH2GB/IG/FD/US||10714
110566|C-FLASH2GB/IG/FD/US||07/IN,0135
100688|C-FLASH2GB/K||ML0901-0005-02
101167|C-FLASH4GB/IG/FD||700000146
101167|C-FLASH4GB/IG/FD/US||7000000146
102532|C-FLASH4GB/IG/FD/US||10080935
110566|C-FLASH4GB/IG/FD/US||07/INF.0073
100688|C-FLASH4GB/K||ML0901-0005-03
110566|C-FLASH512MB/80X||07/INF.0073
103057|C-FLASH512MB/IG/FD||20030001
110500|C-FLASH512MB/IG/FD||55001086
100816|C-FLASH8GB/FAST/MLC/W||12581
102581|C-FLASH8GB/FAST/MLC/W||14717
150109|C-FLASH8GB/IG/FD||AAAINT001
100816|C-FLASH8GB/IG/FD/US||14629-OBS
102275|C-FLASH8GB/MLC/WT-I||SIPK990000
100816|CF-PV4010-R10||2654
100816|CHASIS-PPC-MINI121CARD-5||11034
100197|CIE-MSM305MKB128GS||P011343
100816|CINTA-ADHESIVA-DC/2MM||17769
100816|CINTA-ADHESIVA-DC/2MM-SAT||700598/17769
100143|CL-111-122||AS01170
130039|CL-917-122||P001082EYS
130039|CL-917-619||P001082EYS
101992|CLIP1||91211
102007|CLIP1||ZZZMSZCLIP1
102007|CLIP2||ZZZMSZCLIP2
110619|CLV0625E||C1X3ZCLV0625E00
110574|CLV0625E-LF||1084716750000
140008|CLV0860A-LF||83563
110574|CLV1000B-LF||1084721190200
102043|CLV1000E-LF||TD1084721190200
110353|CLV1000E-LF||2100330
110574|CLV1000E-LF||1084721190200
101821|CLV1015E-LF||IN1084721050300
110574|CLV1015E-LF||1084721050300
150099|CLV1137A||012-590
140008|CLV1596A-LF||83643
110574|CLV1600E-LF||1084721650000
140008|CLV1605E||65356
100946|CM200S-32.768KDZB-UT||66890058
101666|CM200S-32.768KDZB-UT||611890058
102581|CM2400EM1100||17844
103911|CM2400EM1100||STT1-4-017
100198|CMX469AD3||CISCMX469
100561|CMX469AD3||CISMX469
102218|CMX469AD3||CISCMX469
100558|CMX469AE2||CI0137
103826|CMX589AD2||1061287/125489
120115|CMX589AD2||1061287/125489
100558|CMX589AD5||CI0117
110155|CMX631A-D4-LF||21823
100014|CMX638L4||4CU06500638
104035|CMX638L4||4CU06500638
100508|CMX654D4||ART00000850000369
101915|CMX7032L9||536071
101915|CMX7045L4||136501
101378|CMX850L8||HS01085050770
101378|CMX850L8-TR||HS01085050770
100348|CMX865AD4||V307081
100014|CMX865AE4||4CU06500865
104035|CMX865AE4||4CU06500865
100290|CMX867AD2||162009
100435|CMX867AD2||4405327
120333|CMX867AD2||701224401
101803|CMX868AD2||XAC00100
101378|CMX868AD2-TR||HS63086850250
101807|CMX868AD2-TR||01ICI00054002
110155|CMX869AD2||10558
110538|CMX869AD2||10558-OBS
101803|CMX869BD2||XAC00560
110538|CMX869BD2||10558
100508|CMX885L4||ART00000850002211
101915|CMX885L4||536007
100187|CN00000000128||71275
100449|CN00000000128||11160
103538|CN00000000128||0390/1720
100003|CN0101016DBA||2710/09
100604|CN0101016DBAQ||99-STD1338-E
101208|CN0101016DBAQ||SMD09010
100104|CNJ500554DRABA||3460BS054-V
100495|CNJ500554DRABA||4CZ07590554
100508|CNJ500554DRABA||ART00000410000162
104035|CNJ500554DRABA||4CZ07590554
120338|CNJ500554DRABA||6050129-0
130061|CNJ500554DRABA||CNIP54
100187|CNN000540DRABA||71275
120119|CNN000540DRABA||PT-CNN000540DRABA
140029|CNN000540DRABA||11022182
101000|CO-3528W1-1150||6021290067
101000|CO-3528W1-1500||6021290066
101000|CO-3528W1-800||6021290068
102264|COM2442-01||PY3/12/0026
102264|COM5042||PY3/12/0026
104436|COM-BYTC2-A10-00010||D010000000031
101825|CONECTOR6X12||91916
100197|CONECTOR-VGA-PCB/IEI||P8864
101974|CONNECT1-4||600000000
102007|CONNECT1-4||ZZZMSZCONNECT14
102265|CONNECT1-4||201.003456
150001|CONTROLADORA-PCI-USB||RH16L-7200-0418
100816|COO-XPF40-W||12707
102994|CP-102UL||01/08/82
102067|CP-10-W||91552
101678|CP-10-WW||10187146
102067|CP-10-WW||91552
102881|CP-114UL-DB9||12113/216
101915|CP2000AC54TEZ||118443
120359|CP2000AC54TEZ||550065
102442|CP205-MRS-FL-NC||610614
101537|CP205-MRS-SW4.1||46093
120024|CP2124BN||3401.01.A
101623|CP290-HRS-BL-GCA||201130204
101945|CP290-HRS-BL-GCA||1201001523
120060|CP290-HRS-BL-GCA||1000004216
100932|CP295MRS-BL-GCA-D||229681300
103824|CP295MRS-BL-GCA-D||100327
120053|CP295MRS-BL-GCA-D||9041070
101825|CP-30-W||91925
102067|CP-30-W||91552
102202|CP-30-W||LITCP30WW
102067|CP-30-WW||91552
101399|CP424-HRS-BL-GCA||4952313
101678|CP-50-W||10187152
101825|CP-50-W||91925
102067|CP-50-W||91552
101992|CP-50-WW||91908
102067|CP-50-WW||91552
101992|CP-80-W||91925
102445|CP-80-W||811100106
110574|CR2032M-T-PL||54860000200
110574|CRO2211A-LF||1031272259000
101875|CRO3150A||205105073
103708|CRO3400C-LF||231301690
110574|CRO3500C-LF||1030273505000
140008|CRO3562A-LF||83649
110196|CS4328-KS||327-101-003
110196|CS4385-CQZ||327-101-005
110196|CS5330A-KS||327-100-007
110196|CS5394-KS||327-100-006
100589|CS-69||50495501
110196|CS8420-CS||327-103-001
110131|CSM05||11076
110500|CU3A-610BA||55001033
110500|CUT4B||55001033
100187|CV160160A-LW-FF-W6||56008001701
101208|CVCO55-601816||SMD04078
101208|CVCO55-601817||SMD04079
100104|CVPD-034X-155.520||30BM15552-V
100466|CXA-L10L||495003
110196|CY62136VLL-70ZXI||325-277-117
120432|D101E||CIN706
102419|D101EHI||171713
104329|D101EHI||171713
120061|D101EHI||171713
100102|D101EI||G309082
100152|D101EI||106105804
100593|D101EI||411314/00
100816|D101EI||8377
102250|D101EI||121IV_00682
120333|D101EI||700449001
120388|D101EI||121IV_00682
120432|D101EI||CIN788
101137|D103EI||CI_TVM0512S_SMD
120432|D104EI||CIN839
120432|D105EI||CIN794
102250|D106EI||121IV_03473
120432|D106EI||CIN1565
100499|D107EI||4CU0120D107
102250|D108EI||121IV_00681
120388|D108EI||121IV_00681
100593|D111E||411326/00
100816|D111E||3737
100816|D113E||6272
101137|D113EI||CI_D113EI-OBS
100139|D117EI||111000840
100779|D117EI||MFA-000001212
101929|D117EI||1112
100816|D121E||3739
103867|D124E||TR D124E / 1W
120342|D124E||TR D124E / 1W
100152|D201E||106117170
102250|D201E||106117170
130039|D207E||230-0207-000
100593|D211E||411325/00
100816|D211E||3738
100593|D212||411404
100816|D221E||3740
120432|D222RW||CIN661
110590|D223ERW||000004-OBS
110277|D226ERW||P01OT0001627
101413|D227E||M000007
100038|D228E||4600002-OBS
100038|D228EI||4600006-OBS
110574|D99-516E2P2B2M1||1062582010000
120432|DA-03-V||INT072
110438|DA-06-V||1002012561
110155|DA-08||3022
110438|DA-08-V||1002012585
110438|DA-10-V||1002012560
110438|DA-12-V||1002012551 O 25
150099|DA-12-V||014-178
103826|DAS5V7||1061026
120115|DAS5V7||1061026
120164|DAT-11-502-10||ADHESI309
150099|DAT-115-652-10||012-080
150099|DAT-171-652-10||012-083
130039|DAT-18-502-10||7006940-35
