code;name;planned_revenue;probability;partner_id;agent_id;team_id;date_deadline;priority;tag_id;campaign_id;medium_id;partner_name;street;street2;zip;city;state_id;country_id;phone;mobile;email_from;website;contact_name;description;type
OPPN-00177;LAVADORA CARGA SUPERIOR CANDY (LINEA BLANCA);60.000;;101279;V-XAND-AR;;04/03/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00178;Nuevo terminal TPV. 45.000 uds en 1 año con la fecha de producción en Junio 2015 (Cajeros bancarios);7.290.000;;150001;V-JCVAZ;;10/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00179;VISUALIZADOR/ACTUADOR (INGENIERIA);30.000;;100773;V-JCVAZ;;15/12/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00180;TELEMETRIA (INGENIERIA);85.000;;102702;V-BNC-CENT;;01/12/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00181;MODULO TELEFONO (ASCENSORES);2.000;;110448;V-RIP;;15/03/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00182;HAND HELP (TERMINALES TELEFONICOS);5.000;;140008;V-XAND-AR;;09/04/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00183;"Pupitre autobus con teclado 5,7"" (Control accesos - Transporte)";10.000;;120060;V-DMART;;04/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00184;"Pupitre autobus sin teclado 8,4"" (Control accesos - Transporte)";13.494;;120060;V-DMART;;05/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00185;Subestaciones electricas (Protección y Control Energia);13.300;;101511;V-RIP;;12/12/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00186;Subestaciones electricas (Protección y Control Energia);6.750;;101151;V-DMART;;26/03/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00187;Calderas de Biomasa (Industrial);5.000;;101983;V-DMART;;04/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00188;EQUIPO ANESTESIA (ELECTROMEDICINA);10.000;;101407;V-MFER;;05/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00189;DISPENSADOR COMIDA GRANJAS (ELECTRONICA INDUSTRIAL);20.000;;102134;V-ANEIL-AR;;26/03/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00190;Protección y Control Energia;15.700;;101725;V-DMART;;05/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00191;Encendido  boyas (Maritimo);60.000;;102404;V-DMART;;12/09/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00192;MÁQUINA COMIDA (VENDING);5.000;;103378;V-BNC-ESTE;;28/03/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00193;Modulo conversión energía en panel FV (Ingenieria varios (Energía, electromecanica, medio ambiente, etc..));50.000;;103545;V-MHINAREJ;;28/03/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00194;Alimentación máquina industrial (Montador);10.000;;100449;V-MHINAREJ;;28/03/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00195;Industrial (Ingenieria);10.000;;120316;V-DMART;;08/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00196;CARGADOR BATERIAS (MONTADOR);15.000;;110466;V-BNC-CENT;;31/03/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00197;TELEPAGO (GASOLINERAS);0;;102128;V-AVAC-AN;;04/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00198;INVERSORES SOLARES (ENERGIAS RENOVABLES);0;;101280;V-AVAC-AN;;04/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00199;ALARMAS INCENDIO (SEGURIDAD);0;;103349;V-AVAC-AN;;23/10/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00200;PAGO JACKPOT (RECREATIVOS);0;;102107;V-BNC-CENT;;23/10/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00201;CONTROL PLAZAS APARCAMIENTO (INGENIERÍA);6.400;;103398;V-BNC-EST2;;15/04/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00202;Equipos embarcados en vehículos (TRANSPORTE);50.000;;110574;V-MFER;;10/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00203;DETECTOR NO2PARKING (NO2);2.000;;101410;V-HLAMA;;01/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00204;CONTADORES DINERO (EQUIPOS);49.000;;101538;V-HLAMA-AR;;30/10/2018;;;;;;;;;;;;;;;;;;opportunity
OPPN-00206;RAYOS X (ELECTROMEDICINA);0;;110500;V-MFER;;14/03/2018;;;;;;;;;;;;;;;;;;opportunity
OPPN-00207;Mejora MiniTrucker;1.000;;101799;V-DMART;;28/04/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00208;MODULO TELEFONO (ASCENSORES);10.000;;103538;V-BNC-CEN2;;05/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00209;SSPAs Banda Ka en 5W (Telecomunicaciones Satelite);1.543,50;;101188;V-DMART;;14/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00210;INGENIERIA;6.000;;102702;V-BNC-CENT;;17/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00211;CALIBRADOR ÓPTICA (LABORATORIO);0;;103446;V-BNC-EST2;;20/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00212;SEÑALIZACIÓN PARKINGS (INGENIERÍA);80.000;;101166;V-HLAMA;;05/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00213;RAYOS X (ELECTROMEDICINA);25.000;;110500;V-MFER;;22/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00214;Maquina expendedora Billetes AVE (Control accesos - Transporte);4.000;;120060;V-DMART;;09/04/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00215;MONTADOR;8.000;;100042;V-MFER;;23/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00216;Tracker Solar.  Modulo de alimentación y comunicaciones  (Heliostatos);137.400;;100111;V-IGAR;;28/07/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00217;SATELITE (ESPACIO);0;;110285;V-CGAR-CE;;10/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00218;SISTEMAS DE PAGO (TICKETING);0;;110248;V-BNC-CENT;;25/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00219;Gestion animales  (Rebaños);4.200;;101182;V-BNC-NOR2;;05/06/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00220;Radio Sens;8.700;;120012;V-BNC-NOR2;;10/05/2019;;;;;;;;;;;;;;;;;;opportunity
OPPN-00221;INTERCONEXIONADO MAQUINAS TIPO B (ENVIAR INFORMACIÓN EN ELM OMMENTO QUE SE CONCEDA UN JACKPOT) (RECREATIVO);61.040;;102414;V-BNC-ESTE;;11/07/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00222;TELEFONIA;5.000;;110003;V-MFER;;09/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00223;LUMINARIAS  (ILUMINACION);20.000;;103376;V-MFER;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00224;LUMINARIAS  (ILUMINACION);10.000;;103376;V-MFER;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00225;Alimentación dataloggers (Instalaciones y proyectos EERR);50.000;;102347;V-MHINAREJ;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00226;Stand publicitario (Fabricante equipos calefacción);50.000;;100133;V-MHINAREJ;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00227;Varios dispositivos (Equipos conversion energia);5.000;;100209;V-MHINAREJ;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00228;Monitor informativo en tienda (Instalaciones de seguridad y vigilancia);4.500;;103064;V-MHINAREJ;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00229;Tablet modular (Fabricante equipos electronicos industriales y de consumo);100.000;;103362;V-MHINAREJ;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00230;Consola bus (Gestion Trafico/Transporte);150.000;;100543;V-MHINAREJ;;30/04/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00231;TELEPAGO (GASOLINERAS);15.000;;102128;V-AVAC-AN;;01/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00232;ARMARIO ELECTRICO (ENERGETICO);17.000;;102297;V-AVAC-AN;;01/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00233;INFORMACIÓN TIEMPOS TRANSPORTE PÚBLICO (INFORMACIÓN PÚBLICA);0;;101932;V-ANEIL;;06/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00234;METEOSAT 3G (ESPACIO);0;;110329;V-CGAR-CE;;10/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00235;TRACKING (INGENIERÍA);12.000;;101797;V-HLAMA;;05/11/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00236;DESPOSITIVO ENVÍO MENSAJE CON LA RECAUDACIÓN (RECREATIVO);42.450;;102414;V-XAND;;16/04/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00237;SPEED SENSOR (AUTOMOCION);0;;100802;V-JCVAZ;;08/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00238;Domotica (Termostato Domotic Touch CP);140.000;;101532;V-BNC-NORT;;08/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00239;INFORMACIÓN TIEMPOS TRANSPORTE PÚBLICO TRAMBAIX (INFORMACIÓN PÚBLICA);200.000;;101932;V-HLAMA;;08/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00240;Subestaciones electricas (Protección y Control Energia);25.000;;101616;V-BNC-NORT;;03/04/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00241;CONTROL FLOTAS (TRAFICO Y TRANSPORTES);1.000.000;;110574;V-MFER;;09/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00242;RAYOS X (ELECTROMEDICINA);5.000;;110500;V-MFER;;14/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00243;RAYOS X (ELECTROMEDICINA);5.000;;110500;V-MFER;;14/09/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00244;Watchingman / Alarma de Seguridad (Boyas e instrumentacion Barcos);11.952;;101925;V-DMART;;06/10/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00245;MONITORIZACIÓN (SMART CITIES);7.500;;101084;V-BNC-EST2;;03/03/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00246;Equipo  2IRX;58.500;;100499;V-RIP;;09/07/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00247;ALIMENTACIÓN ELECTRÓNICA DE CONTROL (PESAJE INDUSTRIAL);15.000;;100177;V-JCVAZ;;16/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00248;COMPROBANTE (TAXÍMETROS);15.680;;110131;V-XAND-AR;;20/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00249;REGISTRADOR DE TEMPERATURA (DOMÓTICA/FRIO IND/AUTIOMAT. IND);45.000;;100883;V-XAND;;06/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00250;Totem (Vending);45.000;;120053;V-DMART;;17/09/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00251;Linea blanca (Automocion  y Linead Blanca);16.000;;120209;V-IGAR;;05/04/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00252;Protección y Control (Energia). Rele Low Cost;5.230;;101511;V-RIP;;02/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00253;DATALOGGER (RENOVABLES/AEROGENERADORES);25.830;;101769;V-XAND-AR;;16/04/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00254;TRACKING (TAXÍMETROS);14.000;;110131;V-XAND-AR;;26/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00255;COMPROBANTE (TAXÍMETROS);0;;110131;V-XAND-AR;;30/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00256;TRACKING (APLICACIONES);36.000;;140008;V-XAND-AR;;16/04/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00257;ANALIZADLOR O2 EN PROCESOS INDUSTRIALES (CONTROL INDUSTRIAL);5.000;;103258;V-MFER;;27/05/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00258;ANALIZADLOR O2 EN PROCESOS INDUSTRIALES (CONTROL INDUSTRIAL);10.000;;103258;V-MFER;;01/06/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00259;FABRICACION LENTES CONTACTO (ELECTROMEDICINA);15.000;;103258;V-MFER;;06/07/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00260;Gateway multicanal Embarcado. Control de Flotas.;8.538;;103440;V-BNC-NORT;;27/03/2018;;;;;;;;;;;;;;;;;;opportunity
OPPN-00261;Selector Destino (Ascensores);15.000;;120011;V-DMART;;20/05/2019;;;;;;;;;;;;;;;;;;opportunity
OPPN-00262;SSPA (Telecomunicaciones Satelite). Sustitucion WTA por SSPA;22.050;;101433;V-DMART;;18/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00263;BASCULAS PC (PESJE COMERCIAL );10.000;;101584;V-BNC-UE;;09/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00264;PESAJE CAMIONES (PESAJE INDUSTRIAL);20.000;;103277;V-BNC-UE;;09/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00265;PESAJE CAMIONES (PESAJE INDUSTRIAL);10.000;;103277;V-BNC-UE;;14/03/2018;;;;;;;;;;;;;;;;;;opportunity
OPPN-00266;EMBARCADO (TRAFICO Y TRANSPORTES);10.000;;101517;V-MFER-PO;;04/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00267;EMBARCADO (TRAFICO Y TRANSPORTES);10.000;;101517;V-MFER-PO;;09/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00268;EMBARCADO (TRAFICO Y TRANSPORTES);5.000;;101517;V-MFER-PO;;04/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00269;BASCULAS PC (PESAJE COMERCIAL);0;;101487;V-MFER-PO;;14/03/2018;;;;;;;;;;;;;;;;;;opportunity
OPPN-00270;BASCULAS PC (PESAJE COMERCIAL);8.000;;101487;V-MFER-PO;;04/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00271;BASCULAS PC (PESAJE COMERCIAL);10.000;;101487;V-MFER-PO;;04/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00272;BASCULAS PC (PESAJE COMERCIAL);10.000;;101487;V-MFER-PO;;04/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00273;CONTROL COLAS (TICKETING);12.000;;103501;V-BNC-UE;;04/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00274;DIGITAL SINGNAL (TICKETING);10.000;;103501;V-BNC-UE;;04/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00275;BACKOFFICE (TIKETING);0;;PT10-0293;V-RIP;;10/04/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00276;CAMARA SEGURIDAD (SEGURIDAD);35.000;;103349;V-AVAC-AN;;04/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00277;REGULADOR  (ENERGIAS RENOVABLES);11.000;;110374;V-AVAC;;01/03/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00278;ESTÉTICA (INGENIERÍA/ESTÉTICA);15.000;;101797;V-HLAMA;;15/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00279;CONTROL ZONA AZUL/VERDE (INGENIERÍA);20.000;;101166;V-HLAMA;;02/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00280;MOSTRAR INFORMACIÓN  (SMART INDUSTRIES);30.000;;103912;V-HLAMA;;09/04/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00281;Panel informativo (Maquinas recreativas);3.000;;130036;V-MHINAREJ;;02/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00282;Totem/Data center exterior para control de cuarto de instalaciones (Fabricante equipos electronicos industriales y de consumo);2.000;;103362;V-MHINAREJ;;02/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00283;Digital signage Taxi (Fabricante equipos electronicos industriales y de consumo);15.000;;103362;V-MHINAREJ;;04/03/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00284;DUAL CLUTH TRANSMISSION (AUTOMOCION);80.000;;100897;V-HLAMA;;03/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00285;CONTROL INDUSTRIAL (ELECTRONICA INDUSTRIAL);30.000;;PT14-0501;V-HLAMA;;03/03/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00286;Electrodomestico (Montador e Ingenieria);10.000;;120338;V-DMART;;08/10/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00287;localizador personas (SEGURIDAD);7.000;;103523;V-MFER;;05/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00288;SMART CITIES (INGENIERÍA);20.000;;101166;V-HLAMA;;03/03/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00289;"Display cabina 7"" Proyecto ULI-R / VDAP (Ascensores)";138.000;;120011;V-DMART;;29/05/2019;;;;;;;;;;;;;;;;;;opportunity
OPPN-00290;Display para Maquinaria Industrial (Ingeniería);15.000;;120316;V-DMART;;06/03/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00291;PROYECTO AVE-MECA (TRAFICO Y TRANSPORTES);0;;110574;V-MFER;;26/08/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00292;PROYECTO AVE-MECA (TRAFICO Y TRANSPORTES);20.000;;110574;V-MFER;;05/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00293;PROYECTO AVE-MECA (TRAFICO Y TRANSPORTES);0;;110574;V-MFER;;24/09/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00294;ENVÍO DATOS VARIOS EQUIPOS (SMART INDUSTRIES);7.000;;103912;V-HLAMA;;11/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00295;Señalizacion (Protección y Control Energia);0;;102250;V-DMART;;12/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00296;EMBARCADO (TRAFICO Y TRANSPORTE);25.000;;110574;V-MFER;;01/06/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00297;Gateway multicanal Embarcado. Control de Flotas (EMBARCADO (TRAFICO Y TRANSPORTE));17.125;;103440;V-BNC-NORT;;03/12/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00298;EXPENDEDOR DE TICKET (TAXIMETRO);30.000;;100786;V-JCVAZ;;06/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00299;Control Motor (Puertas Automaticas);15.000;;120222;V-DMART;;01/05/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00300;INGENIERIA;25.000;;100847;V-BNC-EST2;;20/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00301;ALQUILER CARRITOS AEROPUERTO (VENDING);0;;103340;V-ANEIL;;03/08/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00302;CONTROL HORNO INDUSTRIAL (INGENIERIA);100.000;;102229;V-HLAMA;;25/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00303;RIEGO (RIEGO);31.000;;100063;V-HLAMA;;11/04/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00304;MAQUINARIA ITV (ITV);20.000;;101597;V-BNC-ESTE;;30/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00305;Equipo PC de consumo para instituciones públicas (Cajeros bancarios);3.555.000;;150001;V-JCVAZ;;30/06/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00306;PESAJE POR RAYOS X (PESAJE INDUSTRIAL);0;;100888;V-ANEIL;;07/09/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00307;CABINAS (ASCENSORES);10.650;;150075;V-AVAC-AN;;07/07/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00308;CABINAS (ASCENSORES);0;;150075;V-AVAC-AN;;01/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00309;Monitorizacion maquinaria para sector carnico (Ingenieria varios (domotica, equipos control industrial, etc..));0;;101282;V-APOVEDA;;01/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00310;Control información usuario en panel estación (Paneles informativos);10.000;;PT14-0012;V-MHINAREJ;;01/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00311;Monitorizacion maquinaria para sector textil (Maquinaria textil);0;;102614;V-APOVEDA;;01/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00312;Sustitución HMI Siemens (Equipos control de riego);50.000;;103480;V-MHINAREJ;;01/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00313;Telecontrol maquinas (Equipos control de riego);10.000;;103480;V-MHINAREJ;;06/07/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00314;"ACTUALIZAR PANTALLA A 10"" PCAP -pasamos a 2a opción";10.500;;101164;V-APOVEDA;;07/01/2019;;;;;;;;;;;;;;;;;;opportunity
OPPN-00315;Cajero parkings (Gestion Trafico/Transporte);20.000;;100543;V-MHINAREJ;;01/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00316;"Equipo enrackable 19"" (Integracion Sistemas)";0;;102959;V-APOVEDA;;01/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00317;SMART CITIES (INGENIERAS/CONSULTORÍA ENERGETICA);7.540;;103434;V-BNC-ESTE;;15/04/2017;;;;;;;;;;;;;;;;;;opportunity
OPPN-00318;Equipo de control de calidad en finales de línea de producción (Fabricante automoción);0;;103062;V-JCVAZ;;08/09/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00319;CONTROL HORNO INDUSTRIAL (INGENIERIA);60.000;;102229;V-HLAMA;;03/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00320;DRIVER MOTOR (VENTILACIÓN/CONTROL INDUSTRIAL);30.000;;102001;V-HLAMA;;04/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00321;MEDIDOR PORTÁTIL (EQUIPOS MEDIDA);15.000;;103348;V-HLAMA;;24/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00322;CONTROL CALIDAD AGUA (CONTROL CALIDAD AGUA);0;;100106;V-BNC-ESTE;;29/02/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00323;Subestaciones electricas (Protección y Control Energia);0;;101616;V-BNC-NORT;;14/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00324;SMART CITIES (INGENIERIAS/CONSULTORÍA ENERGETICA);20.000;;103434;V-BNC-ESTE;;16/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00325;NIVEL GASOLINA (EQUIPOS MEDIDA);0;;101441;V-XAND;;18/09/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00326;Señalizacion estado  del equipo (Alumbrado Emergencia);0;;120208;V-DMART;;22/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00327;COMUNICACIONES (COMUNICACIONES);47.250;;101378;V-XAND-AR;;22/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00328;CONTROL RFID (INGENIERIA);10.000;;103468;V-MFER;;22/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00329;MÁQUINA SELLADO (MAQUINA INDUSTRIAL);27.000;;103102;V-BNC-ESTE;;23/03/2016;;;;;;;;;;;;;;;;;;opportunity
OPPN-00330;CONTROL CALIDAD AGUA (CONTROL CALIDAD AGUA);0;;100106;V-BNC-ESTE;;25/07/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00331;SUMINISTRO PIZZA (VENDING);20.000;;103378;V-BNC-ESTE;;24/02/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00332;DECMU (MILITAR);0;;110574;V-MFER;;01/06/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00333;Totem para exteriores (TRANSPORTE);25.000;;110574;V-MFER;;09/04/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00334;Nuevos terminales para proyecto con Caixabank de 8.500 equipos en 10 años. (Cajeros bancarios);0;;150001;V-JCVAZ;;28/08/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00335;Aplicación industrial para susutituir equipos PC de los fabricantes KONTRON y AMPLICOM (Ingeniería);18.200;;PT12-0749;V-MFER;;10/04/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00336;CONTADORES TALON (EQUIPOS BANCARIOS);18.000;;103472;V-AVAC;;04/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00337;MAQUINAS A,B,C (RECREATIVOS);0;;110050;V-AVAC;;04/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00338;REGULADOR TRAFICO (SEMAFOROS);10.000;;150109;V-BNC-CENT;;01/09/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00339;LUZ DE EMERGENCIA (SEGURIDAD);65.000;;100960;V-AVAC;;28/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00340;LUZ DE EMERGENCIA (SEGURIDAD);30.000;;100960;V-AVAC;;28/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00341;Alumbrado de emergencia LED  5630 / 3030;55.000;;120208;V-DMART;;22/10/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00342;TICKET PARKING (MÁQUINAS PARKING);30.000;;101165;V-ANEIL;;09/09/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00343;BALANZAS (PESAJE);5.000;;100168;V-MFER;;10/09/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00344;Comunicacion Remota Lavadoras - Programas de Lavado;21.000;;101802;V-DMART;;05/05/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00345;Electrodomestico (Ingeniería);0;;101802;V-DMART;;26/03/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00346;Gestion  y explotacion máquinas (Vending);3.990;;100932;V-DMART;;03/09/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00347;Gateway para Smartcity.;2.620;;101915;V-BNC-NORT;;17/06/2019;;;;;;;;;;;;;;;;;;opportunity
OPPN-00348;CONTROL GASTO AGUA (CONTADORES AGUA);10.000;;103352;V-HLAMA;;02/10/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00349;Datalogger control medioambiental (Medio Ambiente);5.000;;130080;V-EMOYA;;30/10/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00350;Desconocida (CONTROL INDUSTRIAL);40.000;;100688;V-ANEIL;;21/09/2014;;;;;;;;;;;;;;;;;;opportunity
OPPN-00351;TIKETING (TRANSPORTE);15.000;;103470;V-MFER;;26/08/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00352;TIKETING (TRANSPORTE);15.000;;103470;V-MFER;;26/08/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00353;TIKETING (TRANSPORTE);0;;103470;V-MFER;;26/08/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00354;Control procesos industriales (CONTROL INDUSTRIAL);0;;103156;V-GGARCIA;;26/08/2015;;;;;;;;;;;;;;;;;;opportunity
OPPN-00355;Farola publica (Ingenieria);10.000;;103545;V-MHINAREJ;;30/09/2014;;;;;;;;;;;;;;;;;;opportunity
