"unique_code"|"subject"|"date"|"author_id"|"res_id"|"res_model"|"message_type"|"body"
"1659"|"SLeadsCom"|"2021-11-09 00:00:00"|"Jorge Cuadra"|"SL015661"|"crm.lead"|"comment"|"Llamada telefónica "
"1660"|"SLeadsCom"|"2021-11-04 00:00:00"|"Xavier Andiñach"|"SL015663"|"crm.lead"|"comment"|"ESTAMOS YA TRABAJANDO ESTOS TEMAS A TRAVÉS DE KINTECH PERO TAMBIEN A TRAVÉS DE BOMBEATECH ( ABEL ) "
"1661"|"SLeadsCom"|"2021-11-03 00:00:00"|"José Luis Trillo"|"SL015664"|"crm.lead"|"comment"|"Llamada telefónica "
"1662"|"SLeadsCom"|"2021-11-04 00:00:00"|"Abel Neila"|"SL015665"|"crm.lead"|"comment"|"Me indica que para automatización usan sus propios plc's de Kintech. Me indica que le interesan soluciones sensorica pero de momento, no encajarían. "
"1663"|"SLeadsCom"|"2021-11-03 00:00:00"|"Mayte Fernández"|"SL015666"|"crm.lead"|"comment"|"Su activadad es la fabricacion de smart mobility, fabrican equipos y no especificamente en este sector. "
"1664"|"SLeadsCom"|"2021-11-04 00:00:00"|"Carmen González"|"SL015667"|"crm.lead"|"comment"|"COMENTARIO SALE SL015684 WEBINAR MUY INTERESANTE FALTA CLIENTE POTENCIAL "
"1665"|"SLeadsCom"|"2021-11-04 00:00:00"|"Iván Ruiz"|"SL015668"|"crm.lead"|"comment"|"llamada no respondida. Creo que hay un error en el nombre de la empresa y en realidad es Agroingex Finalmente consigo hablar con María. Me dice que no pudo asistir al webinar pero que sí le interesa recibir la información. Me pide que si puedo llamarla mañana porque hoy es un día muy complicado y no me puede atender con el tiempo necesario "
"1666"|"SLeadsCom"|"2021-11-10 00:00:00"|"Iván Ruiz"|"SL015668"|"crm.lead"|"comment"|"Envié correo con info 4 Nov. Llamo para preguntar por feedback salta contestador. "
"1667"|"SLeadsCom"|"2021-11-15 00:00:00"|"Iván Ruiz"|"SL015668"|"crm.lead"|"comment"|"Vuelvo a llamar sin obtener respuesta, envío correo electrónico para obtener feedback "
"1668"|"SLeadsCom"|"2021-11-23 00:00:00"|"Iván Ruiz"|"SL015668"|"crm.lead"|"comment"|"Vuelvo a llamar de nuevo y sigo sin obtener respuesta. Cierro sin posibilidad de negocio De hecho dudo que el contacto se el adecuado porque es de Toledo y la empresa es de Don Benito "
"1669"|"SLeadsCom"|"2021-11-03 00:00:00"|"Carmen González"|"SL015669"|"crm.lead"|"comment"|"Mayorista de productos de horticultura. Asistió por curiosidad "
"1670"|"SLeadsCom"|"2021-11-04 00:00:00"|"Iván Ruiz"|"SL015670"|"crm.lead"|"comment"|" Agricultura Navisa en Villanueva de la Serena, y que se trata de una empresa municipal (no privada). www.navisa.org Hablo con Eva. Actualmente está desempleada porque tuvo que dejar la empresa cuando el coovid. En NAVISA que es una especiel de cooperativa pública se encarga de proponer mejoras al técnico municipal que él luego podrá decidir si implementarlas o no. Ella es ingeniera agrónoma y su marido es instalador eléctrico que tiene muchos clientes que le solicitan la automatización del riego mediante PLCs y ya están pidiéndole soluciones de digitalización a nivel de sensores en los cultivos. Ahora tiene un proyecto con un agriculotor con un invernadero donde necesitan registrar humedad, tª etc... al tratarse de un cultivo sensible. Quedo en enviar información de soluciones Agro y retomar el tema con su marido para tratar este proyecto y futuros. Hay posibilidad de negocio pero no con EVA sino con la empresa de su marido. Cerraré el lead cuando tenga el contacto con su marido "
"1671"|"SLeadsCom"|"2021-11-10 00:00:00"|"Iván Ruiz"|"SL015670"|"crm.lead"|"comment"|"Me llama Benito, marido de Eva. Tiene clientes que le están demandando soluciones más allá de regar en función solo de humedad. Actualmente el hace una automatización simple con un PLC+ HMI y una sonda que da una señal 4-20. Necesita medir 4 parametros mediante sondas independientes. Ph, Hª, Tª, Conducti. Electrica. Que "
"1672"|"SLeadsCom"|"2021-11-15 00:00:00"|"Iván Ruiz"|"SL015670"|"crm.lead"|"comment"|"Creo contacto de INELPA y cierro este lead "
"1673"|"SLeadsCom"|"2021-11-03 00:00:00"|"Renato Vila"|"SL015671"|"crm.lead"|"comment"|"Llamada telefónica "
"1674"|"SLeadsCom"|"2021-11-10 00:00:00"|"Jorge Cuadra"|"SL015672"|"crm.lead"|"comment"|"No he podido contactar con este cleinte a lo largo de la semana. "
"1675"|"SLeadsCom"|"2021-11-04 00:00:00"|"Xavier Andiñach"|"SL015673"|"crm.lead"|"comment"|"YA ESTAMOS TRABAJADO ESTAS SOLUCIONES A TRAVÉS DE KINTECH PERO TAMBIÉ A TRAVÉS DE BOMBEATECH ( ABEL ) "
"1676"|"SLeadsCom"|"2021-11-03 00:00:00"|"Carmen González"|"SL015674"|"crm.lead"|"comment"|"MASTER. PROYECTO FIN DE CARRERA "
"1677"|"SLeadsCom"|"2021-11-03 00:00:00"|"Mayte Fernández"|"SL015675"|"crm.lead"|"comment"|"Esta empresa desarrolla un sistema propio de control de riego y tierra. le suministramos modulos de Quectel, antenas . "
"1678"|"SLeadsCom"|"2021-11-02 00:00:00"|"Juan Carlos Vázquez"|"SL015676"|"crm.lead"|"comment"|"Me indica que tienen una plataforma propia y que la sensorica ahora han incoporado propia pero compran. Me indica que me dará el contacto del responsable para ver esos temas. "
"1679"|"SLeadsCom"|"2021-11-09 00:00:00"|"Abel Neila"|"SL015676"|"crm.lead"|"comment"|"Comento el tema con Juan Carlos, que es quien se encarga de estos temas. Me indica que ya usan plataforma y al ser, normalmente, instalaciones muy pequeñas usan Nbiot. Me indica de poder hacer videocall si le pudiera encajar en algún proyecto. "
"1680"|"SLeadsCom"|"2021-11-03 00:00:00"|"Carmen González"|"SL015677"|"crm.lead"|"comment"|"Este Nª de teléfono no corresponde a esta persona y Carburos Metálicos es una empresa de gases. Nada que ver con Agrotech. Cierro sin posibilidad. "
"1681"|"SLeadsCom"|"2021-11-25 00:00:00"|"Jorge Cuadra"|"SL015678"|"crm.lead"|"comment"|"Llamada telefónica "
"1682"|"SLeadsCom"|"2021-11-03 00:00:00"|"Carmen González"|"SL015679"|"crm.lead"|"comment"|"Llamada telefónica "
"1683"|"SLeadsCom"|"2021-11-04 00:00:00"|"Iván Ruiz"|"SL015680"|"crm.lead"|"comment"|"Iñaki es el responsable nacional de la división de GLP en cuanto a comercialización. Se apuntó al webinar para explorar posibles sinergias pero vió que no era posible. Comenta que ellos llevan propano y butano y se encuentran que en agro les cuesta mucho entrar porque la fotovoltaica es la apuesta Pregunto por su propuesta de valor. Sólo ofrecen soluciones de suministro energético para sistemas de riego. No se meten en monitorización ni captación de datos. Solo instalacion de sistemas de riego y el suministro de combustible para alimentarlo NO EXISTE POTENCIAL "
"1684"|"SLeadsCom"|"2021-11-03 00:00:00"|"José Luis Trillo"|"SL015681"|"crm.lead"|"comment"|"Llamada telefónica "
"1685"|"SLeadsCom"|"2021-11-09 00:00:00"|"Abel Neila"|"SL015682"|"crm.lead"|"comment"|"Usan plc's de Kintech. Interesado en la sensorica de Ursalink. "
"1686"|"SLeadsCom"|"2021-11-03 00:00:00"|"José Luis Trillo"|"SL015683"|"crm.lead"|"comment"|"Llamada telefónica "
"1687"|"SLeadsCom"|"2021-11-04 00:00:00"|"Carmen González"|"SL015684"|"crm.lead"|"comment"|"Me dicen que el Webinar les encantó, que ven muchas posibilidades y ahora no tienen un potencial cliente pero en cuanto tengan cualquier consulta contactarán con nosotros. Cierro como negativo porque no preveen tener consultas a corto plazo. Se dedican al manenimiento de campon de golf "
"1688"|"SLeadsCom"|"2021-11-05 00:00:00"|"Carmen González"|"SL015685"|"crm.lead"|"comment"|"Es una cooperativa. Se dedican a la distribución de fruta y verdura Fue por estar informado pero ellos solo hacen distribución. "
"1689"|"SLeadsCom"|"2021-11-04 00:00:00"|"Renato Vila"|"SL015686"|"crm.lead"|"comment"|"Llamada telefónica "
"1690"|"SLeadsCom"|"2021-11-04 00:00:00"|"Iván Ruiz"|"SL015687"|"crm.lead"|"comment"|"Julian me comenta que en la empresa en la que trabaja no tiene aplicación ninguna de estas soluciones. Asistir al webinar fue por curiosidad personal porque le apasiona el mundo agrícola y quería conocer las nuevas tendencias de digitalización en el sector. Sin potencial "
"1691"|"SLeadsCom"|"2021-11-03 00:00:00"|"Carmen González"|"SL015688"|"crm.lead"|"comment"|"Es un centro de investigación que pertenece a la Junta Extremadura. "
"1692"|"SLeadsCom"|"2021-11-05 00:00:00"|"Carmen González"|"SL015688"|"crm.lead"|"comment"|"Asistió por estar al tanto de las últimas tecnologías. "
"1693"|"SLeadsCom"|"2021-11-03 00:00:00"|"Antonio Vacas"|"SL015689"|"crm.lead"|"comment"|"NO ASISTIO PARA NADA TAL Y COMO INDICA EN EL SL15625. La información la quiere para estar informado, pero en el campo del Agrotech no hacen ni haran nada. "
"1694"|"SLeadsCom"|"2021-11-03 00:00:00"|"Antonio Vacas"|"SL015690"|"crm.lead"|"comment"|"NO ASISTIO AL SEMINARIO. El tema de Agrotech no lo estan tocando, quiere recibir la información para estar al día de las tecnologias, sin mas. "
"1695"|"SLeadsCom"|"2021-11-03 00:00:00"|"José Luis Trillo"|"SL015691"|"crm.lead"|"comment"|"Vuelvo a hablar con Zandaka y me comenta lo mismo. Se está apuntando a nuestros webinars para tener info, ya que son de recente creación pero aún no tienen nada donde podamos colaborar. Todo lo que están haciendo es de jardines sin automatización. "
"1696"|"SLeadsCom"|"2021-11-09 00:00:00"|"Abel Neila"|"SL015692"|"crm.lead"|"comment"|"Usan los pcs de Kintech, está interesado en sensroica Ursalink. "
"1697"|"SLeadsCom"|"2021-11-03 00:00:00"|"Carmen González"|"SL015693"|"crm.lead"|"comment"|"SALTA CONTESTADOR ME DEVUELVE LA LLAMADA. SON COMPETENCIA. ES UNA ASESORIA Y DISTRIBUYEN LOS EQUIPOS. TRABANA CON VARIAS TECNOLOGIAS LORA, SIGFOX E INCLUSO NBIOT "
"1698"|"SLeadsCom"|"2021-11-03 00:00:00"|"Carmen González"|"SL015695"|"crm.lead"|"comment"|"Llamada telefónica "
"1699"|"SLeadsCom"|"2021-11-02 00:00:00"|"Juan Carlos Vázquez"|"SL015696"|"crm.lead"|"comment"|"Me indica que le pareció interesante poder tener varios sensores quedamos en hacer videocall. "
"1700"|"SLeadsCom"|"2021-11-03 00:00:00"|"José Luis Trillo"|"SL015697"|"crm.lead"|"comment"|"Le pareció muy interesante y nos han recomendado para unas empresas de valencia porque comenta que nos vé como un referente tecnológico. No me puede decir que empresas son por confidencialidad pero trabajan para mercadona y están desarrollando una solución donde necesitan conversores bus de dos hilos. Me comenta que nos contactarán directamente si le interesamos. Él se dedica sobretodo a temas de asesoría técnica y me ha dicho que le pase mi correo para tener contacto directo con nosotros, por si surge alguna cosa más. En principio él no nos va a pedir nada, serán los clientes finales los que lo hagan. "
"1701"|"SLeadsCom"|"2021-11-11 00:00:00"|"Antonio Vacas"|"SL015698"|"crm.lead"|"comment"|"La actividad esta puesta en la empresa TECNOLOGIA GPS. Solo pudo conectarse los últimos 15 minutos, de momento ellos hacen hardware propietario, aunque estan abiertos a todo a mas largo plazo. "
"1702"|"SLeadsCom"|"2021-11-03 00:00:00"|"José Luis Trillo"|"SL015699"|"crm.lead"|"comment"|"Comenta que se incribe para adquirir conocimiento de temas de riego Me pide que le envíe un email con info de los dispositivos que movemos "
"1703"|"SLeadsCom"|"2021-11-08 00:00:00"|"José Luis Trillo"|"SL015699"|"crm.lead"|"comment"|"Por ahora no se lo han revisado "
"1704"|"SLeadsCom"|"2021-11-10 00:00:00"|"José Luis Trillo"|"SL015699"|"crm.lead"|"comment"|"Me comenta que me dice algo cuando lo revise "
"1705"|"SLeadsCom"|"2021-11-02 00:00:00"|"Daniel Rueda"|"SL015700"|"crm.lead"|"comment"|"Llamada telefónica "
"1706"|"SLeadsCom"|"2021-11-04 00:00:00"|"Carmen González"|"SL015702"|"crm.lead"|"comment"|"Le digo que no tenemos stock "
"1707"|"SLeadsCom"|"2021-11-04 00:00:00"|"Carmen González"|"SL015703"|"crm.lead"|"comment"|"ENVIADA PRESENTACION "
"1708"|"SLeadsCom"|"2021-11-05 00:00:00"|"Carmen González"|"SL015703"|"crm.lead"|"comment"|"Me dice que todavía no lo ha mirado. Que le llame la proxima semana "
"1709"|"SLeadsCom"|"2021-11-11 00:00:00"|"Carmen González"|"SL015703"|"crm.lead"|"comment"|"Enfocado a Agrotech más que a riego. Depende de la aplicación utilizan diferentes tecnologías. Trabajan para cooperativas. Creo que es el cliente objetivo "
"1710"|"SLeadsCom"|"2021-11-09 00:00:00"|"Xavier Andiñach"|"SL015704"|"crm.lead"|"comment"|"Llamada telefónica "
"1711"|"SLeadsCom"|"2021-11-04 00:00:00"|"Carmen González"|"SL015705"|"crm.lead"|"comment"|"Le digo que no tenemos stock y el plazo ronda los 100 días "
"1712"|"SLeadsCom"|"2021-11-04 00:00:00"|"José Luis Trillo"|"SL015706"|"crm.lead"|"comment"|"Quieren hacer estaciones de calidad de Aire. Hacen unas 30-50 estaciones al año y todas tienen sensores de NO2. Unas 10-15 tienen sensores de SO2. Algunas tienen sensores de particulas. Ahora quieren un proto de 2 uds de SO2 y NO2 y luego puede que prueben otros gases. Tienen hasta 5 gases diferentes "
"1713"|"SLeadsCom"|"2021-11-05 00:00:00"|"José Luis Trillo"|"SL015706"|"crm.lead"|"comment"|"Le pido precio a Ramón, pero me dice que lo tengo que hablar con Carlos, que él no pasa precios. "
"1714"|"SLeadsCom"|"2021-11-04 00:00:00"|"Carmen González"|"SL015708"|"crm.lead"|"comment"|"ENVIADA PRESENTACION "
"1715"|"SLeadsCom"|"2021-11-04 00:00:00"|"Carmen González"|"SL015710"|"crm.lead"|"comment"|"Llamada telefónica "
"1716"|"SLeadsCom"|"2021-11-09 00:00:00"|"José Luis Trillo"|"SL015711"|"crm.lead"|"comment"|"Le pasamos la de litemax y ya valoraremos el custom, ahora necesita algo rápido para protos "
"1717"|"SLeadsCom"|"2021-11-16 00:00:00"|"José Luis Trillo"|"SL015713"|"crm.lead"|"comment"|"Llamada telefónica "
"1718"|"SLeadsCom"|"2021-11-19 00:00:00"|"José Luis Trillo"|"SL015713"|"crm.lead"|"comment"|"No se oferta porque no nos dan info "
"1719"|"SLeadsCom"|"2021-11-10 00:00:00"|"Abel Neila"|"SL015714"|"crm.lead"|"comment"|"Me indica que lo ve muy interesante y espera poderlo ofertar a clientes. para a partr del año que viene puedan salirle proyectos. "
"1720"|"SLeadsCom"|"2021-11-16 00:00:00"|"José Luis Trillo"|"SL015716"|"crm.lead"|"comment"|"Llamada telefónica "
"1721"|"SLeadsCom"|"2021-11-10 00:00:00"|"José Luis Trillo"|"SL015717"|"crm.lead"|"comment"|"Le comunico que solo trabajamos con cristales seiko en frec de reloj "
"1722"|"SLeadsCom"|"2021-11-12 00:00:00"|"Iván Ruiz"|"SL015719"|"crm.lead"|"comment"|"Llamada telefónica "
"1723"|"SLeadsCom"|"2021-11-16 00:00:00"|"José Luis Trillo"|"SL015720"|"crm.lead"|"comment"|"No me ha querido dar nada de info, oferta de precio-plazo "
"1724"|"SLeadsCom"|"2021-11-15 00:00:00"|"Iván Ruiz"|"SL015723"|"crm.lead"|"comment"|"Llamada telefónica "
"1725"|"SLeadsCom"|"2021-11-17 00:00:00"|"Daniel Rueda"|"SL015724"|"crm.lead"|"comment"|"Llamada telefónica "
"1726"|"SLeadsCom"|"2021-11-30 00:00:00"|"Carmen González"|"SL015725"|"crm.lead"|"comment"|"SALTA  EL BUZON "
"1727"|"SLeadsCom"|"2021-11-22 00:00:00"|"Iván Ruiz"|"SL015726"|"crm.lead"|"comment"|"Llamo para pedir feedback. Álvaro me comenta que envió la info a su compañero del dpto técnico y aún no la han podido revisar "
"1728"|"SLeadsCom"|"2021-11-18 00:00:00"|"Iván Ruiz"|"SL015727"|"crm.lead"|"comment"|"Llamada telefónica "
"1729"|"SLeadsCom"|"2021-11-23 00:00:00"|"Carmen González"|"SL015728"|"crm.lead"|"comment"|"Llamada telefónica "
"1730"|"SLeadsCom"|"2021-11-30 00:00:00"|"Carmen González"|"SL015729"|"crm.lead"|"comment"|"SALTA CONTESTADOR "
"1731"|"SLeadsCom"|"2021-12-01 00:00:00"|"Carmen González"|"SL015729"|"crm.lead"|"comment"|"ENVIO EMAIL. Vuelvo a llamr por la tarde, salta contestador "
"1732"|"SLeadsCom"|"2021-12-02 00:00:00"|"Carmen González"|"SL015729"|"crm.lead"|"comment"|"DA 2 LLAMADAS Y CORTAN LA LLAMADA "
"1733"|"SLeadsCom"|"2021-11-25 00:00:00"|"Antonio Vacas"|"SL015730"|"crm.lead"|"comment"|"Llamada telefónica Comentarios en la actividad. "
"1734"|"SLeadsCom"|"2021-12-01 00:00:00"|"José Luis Trillo"|"SL015731"|"crm.lead"|"comment"|"Equipo para sistemas de calidad con IA "
"1735"|"SLeadsCom"|"2021-11-19 00:00:00"|"José Luis Trillo"|"SL015732"|"crm.lead"|"comment"|"Le comento que hay moq de 1000° No estan interesados "
"1736"|"SLeadsCom"|"2021-11-22 00:00:00"|"Renato Vila"|"SL015733"|"crm.lead"|"comment"|"Visita remota en su domicilio con Gerente, PM ú otro vendedor "
"1737"|"SLeadsCom"|"2021-11-19 00:00:00"|"José Luis Trillo"|"SL015734"|"crm.lead"|"comment"|"Visita remota en su domicilio con Gerente, PM ú otro vendedor Se cierra porque me ha dicho borja que no vamos a hablar por lo menos hasta enero. Por lo tanto, vamos a cerrarlo vinculando la oferta "
"1738"|"SLeadsCom"|"2021-11-18 00:00:00"|"Carmen González"|"SL015735"|"crm.lead"|"comment"|"Llamada telefónica "
"1739"|"SLeadsCom"|"2021-11-22 00:00:00"|"Carmen González"|"SL015736"|"crm.lead"|"comment"|"Le digo que no tenemos y no lo podemos pedir "
"1740"|"SLeadsCom"|"2021-11-26 00:00:00"|"Daniel Rueda"|"SL015738"|"crm.lead"|"comment"|"Llamada telefónica "
"1741"|"SLeadsCom"|"2021-11-23 00:00:00"|"Carmen González"|"SL015739"|"crm.lead"|"comment"|"No la van a comprar porque le he dicho que tiene que comprar mínimo 2 uds y no las necesitan "
"1742"|"SLeadsCom"|"2021-11-23 00:00:00"|"Carmen González"|"SL015741"|"crm.lead"|"comment"|"Son de EEUU. Le digo queno tenemos stock "
"1743"|"SLeadsCom"|"2021-11-25 00:00:00"|"Antonio Vacas"|"SL015746"|"crm.lead"|"comment"|"Llamada telefónica Comentarios en la actividad. "
"1744"|"SLeadsCom"|"2021-11-25 00:00:00"|"Carmen González"|"SL015748"|"crm.lead"|"comment"|"SIEMPRE MUY OCUPADO. LLAMAR MAÑANA "
"1745"|"SLeadsCom"|"2021-11-30 00:00:00"|"Carmen González"|"SL015748"|"crm.lead"|"comment"|"NO CONTESTA AL TELEFONO "
"1746"|"SLeadsCom"|"2021-12-01 00:00:00"|"Carmen González"|"SL015748"|"crm.lead"|"comment"|"NO CONTESTA AL TELEFONO "
"1747"|"SLeadsCom"|"2021-12-02 00:00:00"|"Carmen González"|"SL015748"|"crm.lead"|"comment"|"ME DICE QUE LE PILLO A PUNTO DE IRSE A MARTOS QUE LE LLAME MAÑANA A PRIMERA HORA "
"1748"|"SLeadsCom"|"2021-11-25 00:00:00"|"José Luis Trillo"|"SL015750"|"crm.lead"|"comment"|"Proyecto de detección de gases con sensores remotos Las primeras pruebas piloto las han hecho con LoRa, pero también quieren hacer protos con nbiot para enviar datos a la nube directamente, sin pasar por estaciones lora No me dá previsiones, me dice que por ahora solo quieren ver la viabilidad en eficiencia energética y funcionamiento "
"1749"|"SLeadsCom"|"2021-11-25 00:00:00"|"Carmen González"|"SL015752"|"crm.lead"|"comment"|"Me dice que no se lo ha mirado porque tienen un pico de trabajo. Que por favor le llame después del puente de Diciembre. Le interesa mucho el tema de la visión artificial porque quiere incorporarla a sus equipos "
"1750"|"SLeadsCom"|"2021-11-25 00:00:00"|"Carmen González"|"SL015753"|"crm.lead"|"comment"|"Me comenta que le pasó nuestra presentación a ingenieria pero le dijeron que ya habían firmado un contrato con otra empresa que les va a suministrar los equipos. Me dice que no me puede dar más información y no puede pasarme con el Dpto. para hablar con ellos "
"1751"|"SLeadsCom"|"2021-11-25 00:00:00"|"Carmen González"|"SL015754"|"crm.lead"|"comment"|"Me dice que aún así le envíe información de nuestra solución porque nunca se sabe si en un futuro lo podrían necesitar. "
"1752"|"SLeadsCom"|"2021-11-25 00:00:00"|"Carmen González"|"SL015755"|"crm.lead"|"comment"|"De viaje. Vuelve martes 1/12 "
"1753"|"SLeadsCom"|"2021-12-01 00:00:00"|"Carmen González"|"SL015755"|"crm.lead"|"comment"|"Me dice que le llame la semana que viene. Tiene un proyecto de 1 ud de Panel PC. No se ha podido mirar la información. "
"1754"|"SLeadsCom"|"2021-11-26 00:00:00"|"Carmen González"|"SL015756"|"crm.lead"|"comment"|"Llamo mañana y tarde todos los dias y no se pone al telefono "
"1755"|"SLeadsCom"|"2021-11-30 00:00:00"|"Carmen González"|"SL015756"|"crm.lead"|"comment"|"NO SE PONE AL TELEFONO "
"1756"|"SLeadsCom"|"2021-12-01 00:00:00"|"Carmen González"|"SL015756"|"crm.lead"|"comment"|"NO SE PONE AL TELEFONO "
"1757"|"SLeadsCom"|"2021-12-02 00:00:00"|"Carmen González"|"SL015756"|"crm.lead"|"comment"|"Le dice al de centralita que me diga que actualmente no está interesado en nada, que si en un fututo le interesa algo, se pondrá en contacto con nosotros "
"1758"|"SLeadsCom"|"2021-11-29 00:00:00"|"Iván Ruiz"|"SL015761"|"crm.lead"|"comment"|"2 llamadas sin contestar el 29-11-2021 Envío correo a Franisco Ribes solicitando contactar. "
"1759"|"SLeadsCom"|"2021-11-30 00:00:00"|"Iván Ruiz"|"SL015764"|"crm.lead"|"comment"|"Me dicen que Cesar no puede atenderme y que le dejan nota de mi llamada. Aún así consigo que me faciliten el correo electrónico cesar.martinenghi@anesca.es Envío correo preguntando por métodos de medición de consumos cuando hacen auditorias "
"1760"|"SLeadsCom"|"2021-12-01 00:00:00"|"Iván Ruiz"|"SL015765"|"crm.lead"|"comment"|"Vuelvo a contactar con Cactuss. En el telefono sigue saltando el contestador. Hablo con Maribel y me dice que están muy liados con una oferta y no pueden atender llamadas. Mi dice que le ha pedido María Dolores que vuelva a llamarla el viernes. Envío también correo recordatorio recordando el correo de septiembre "
"1761"|"Contacto"|"2021-06-01 00:00:00"|"Gloria Mohedano"|"PT21-0103"|"res.partner"|"comment"|"Me gustaría recibir oferta con plazos de entrega de 21 modulos M-7015P-G-CR de ICP DAS. "
"1762"|"Contacto"|"2021-06-03 00:00:00"|"Carmen González"|"PT21-0104"|"res.partner"|"comment"|"Fabricante de calefacción y calderas. Comunican via Wifi. Tambien utilizan TFTs. Enviado catálogo de visualización y comunicaciones industriales "
"1763"|"Contacto"|"2021-06-07 00:00:00"|"Antonio Vacas"|"PT21-0104"|"res.partner"|"comment"|"Actualmente usan un modulo de radio 868Mhz desarrollado por ellos. Para un futuro contaran con nosotros para nuevos diseños, a corto plazo no esta interesado. "
"1764"|"Contacto"|"2021-06-08 00:00:00"|"Gloria Mohedano"|"PT21-0107"|"res.partner"|"comment"|"Necesito precio y plazo de entrega del siguiente material INNODISK 	Tarjeta 4GB Industrial Ref: DC1M-04GD31C1D-15 A la espera de vuestras noticias OFERTA MATERIAL URGENTE "
"1765"|"Contacto"|"2021-06-14 00:00:00"|"José Luis Trillo"|"PT21-0107"|"res.partner"|"comment"|"Le indico MOQ 10 uds y me dice que le pase oferta "
"1766"|"Contacto"|"2021-06-21 00:00:00"|"Carmen González"|"PT21-0110"|"res.partner"|"comment"|"PIDEN OFERTA PARA 1 UD. ES UNA METALURGICA. LE PREGUNTO SI ESTAN TRABAJANDO EN UN PROYECTO, ME DICE QUE SI PERO QUE NO ME PUEDE DAR MAS DATOS "
"1767"|"Contacto"|"2021-06-07 00:00:00"|"Carmen González"|"PT21-0111"|"res.partner"|"comment"|"Es una empresa italiana y los desarrollos los hacen en Italia. Aquí compran roiters y gateways Lorawan "
"1768"|"Contacto"|"2021-06-29 00:00:00"|"José Luis Trillo"|"PT21-0113"|"res.partner"|"comment"|"Sales lead de quectel. A raíz de la consulta de sysget nos ha contactado la empresa METRIS (son los mismos) para pedirnos oferta del kit de evaluación del bc92. actualmente están utilizando unos módulos 2g de cinterion para sus máquinas de vending. Sigo los comentarios en una tarea. "
"1769"|"Contacto"|"2021-06-30 00:00:00"|"José Luis Trillo"|"PT21-0114"|"res.partner"|"comment"|"Me llaman pidiendounas placas de recambio para los equipos AFL2-17A-H61 También nos pide un panel pc de 15"" con las siguientes características PANEL PC 15"" PCAP IP65 x2 usb + WIFI + cable de red "
"1770"|"Contacto"|"2021-07-12 00:00:00"|"Gloria Mohedano"|"PT21-0117"|"res.partner"|"comment"|"Nos gustaría que contactara un comercial para explicarle un proyecto que tenemos actualmente y ver la mejor solución que proponen utilizando sus productos. "
"1771"|"Contacto"|"2021-06-16 00:00:00"|"Gloria Mohedano"|"PT21-0118"|"res.partner"|"comment"|"Solicita el envío de la presentación del webinar FACILITY MANAGEMENT & SMART BUILDINGS: SOLUCIONES IOT PARA MANTENER LA DISTANCIA SOCIAL "
"1772"|"Contacto"|"2021-07-01 00:00:00"|"José Luis Trillo"|"PT21-0118"|"res.partner"|"comment"|"Hablo con ellos y me comentan que buscan una solución lorawan para su sistema de containers en edificios. Ofrezco controlador y gateway de milesight. También hablamos de equipos industriales porque me comenta que a veces utilizan plcs pero en algunos aplicativos le piden pc embeded que hagan tanto de plc como de equipo "
"1773"|"Contacto"|"2021-07-06 00:00:00"|"José Luis Trillo"|"PT21-0118"|"res.partner"|"comment"|"Me comentan que lo valoran, pero que por ahora no tienen un proyecto donde implementar nuestras soluciones. Cuando les salga algo, nos comentan "
"1774"|"Contacto"|"2021-07-14 00:00:00"|"Gloria Mohedano"|"PT21-0119"|"res.partner"|"comment"|"Nos interesaría la compra de PCs para nuestro producto de visión artificial robótica. Necesitaríamos que tengan las siguientes características: 256 GB SSD de disco duro 16 GB de RAM tarjeta de gráfica (GPU) de mínimo 4 GB (tiene que ser Nvidia) procesador Intel de mínimo 6 cores y 12 threads Al menos un puerto USB 3.1 Gen 2 (también conocido como USB 3.2 ha de tener transmisión de datos de 10 GB/s); de tipo A. Al menos un puerto USB 3.1 Gen 2 (mínimo 10 GB/s); de tipo C. Al menos DOS conectores de Ethernet. Necesitamos que el sistema operativo sea Ubuntu, ¿sería eso posible? Necesitamos que el PC sea lo más pequeño posible para tener flexibilidad a la hora de presentarlo con el cliente. Tenemos un presupuesto por unidad de alrededor de 1000-1200°. En caso de que tengan ordenadores disponibles que cumplan la características, agradecería si me pudiesen responder algunas preguntas: Tenemos estimada la compra de 10 PCs este año, empezando con un pedido de 4 o 5 unidades, por lo que nos interesa la disponibilidad. Prevemos duplicar/triplicar la cantidad para el año que viene. Dicho PC es integral para nuestro producto. ¿Cuál sería el tiempo estimado de fabricación, de entrega , y el coste de entrega? "
"1775"|"Contacto"|"2021-07-14 00:00:00"|"Abel Neila"|"PT21-0119"|"res.partner"|"comment"|"He llamado y no contestan, enviado correo. "
"1776"|"Contacto"|"2021-07-15 00:00:00"|"Abel Neila"|"PT21-0120"|"res.partner"|"comment"|"Son consultoria que asesoran a edificios. Buscan temas para poder gestionar espacios de trabajo y consumos. Quedamos en hacer videocall. "
"1777"|"Contacto"|"2021-07-13 00:00:00"|"José Luis Trillo"|"PT21-0122"|"res.partner"|"comment"|"Montadores que van a comprar los backlights de la oferta OV21/0908 porque al cliente final no le dan credito Hay que hablar con Jose Luis o con Ángel "
