"location_id"|"product_qty"|"product_code"|"product_lot_id"
"MONO/Stock"|"500"|"PB-12N23P-12-Q"|""
"MONO/Stock"|"1"|"PB9-104ALGBT05R2MS32XGA/L"|""
"MONO/Stock"|"100"|"PB9-104BSW5R4CF8SELFPROL/R07"|""
"MONO/Stock"|"504"|"PC0802LRS-AWA-B-Q"|""
"MONO/Stock"|"244"|"PC0802LRU-AW5-BQ"|""
"MONO/Stock"|"9"|"PC10-MI9210I71R16M2250"|""
"MONO/Stock"|"468"|"PC1602LRS-TW5-HC1Q"|""
"MONO/Stock"|"252"|"PC1602LRU-DWA-B-Y4Q"|""
"MONO/Stock"|"288"|"PC2004LRM-AWA-I-Q"|""
"MONO/Stock"|"96"|"PC2004LRU-AWA-HQ"|""
"MONO/Stock"|"563"|"PC2004LRU-BWA-HQ"|""
"MONO/Stock"|"540"|"PC2004LRU-CWB-BQ"|""
"MONO/Stock"|"1"|"PC9-101PCAPGBSWR4MS32-3USB"|""
"MONO/Stock"|"10"|"PC9-104BSWR4MS64WAY"|""
"MONO/Stock"|"35"|"PC9-185BSW5R4CF8FANL"|""
"MONO/Stock"|"55"|"PC9-185BSW5R4MS32L"|""
"MONO/Stock"|"5"|"PC9-65BSW502R4MS32PCAPL/R01"|""
"MONO/Stock"|"49"|"PCB-MDS0005A"|""
"MONO/Stock/Dotación"|"1"|"PCI-RED"|""
"DEP/Stock"|"1"|"PD0-070PH-LVDS-TR59H-SC/R00"|""
"MONO/Stock"|"7"|"PD0-CFLASH8GB-WN4552/R00"|""
"MONO/Stock/Dotación"|"1"|"PD9-GENEAPL5R4GB"|""
"MONO/Stock"|"12"|"PE12864WRF-026-H-Q"|""
"MONO/Stock/Delegación Vallcarca"|"5"|"PE12864WRF-026-H-Q"|""
"MONO/Stock"|"4730"|"PE12864WRF-055H09Q"|""
"MONO/Stock"|"7776"|"PE12864WRF-087-H-Q"|""
"MONO/Stock"|"810"|"PE240128WRM-002-IQ"|""
"MONO/Stock"|"2806"|"PE320240WRF-021-HQ"|""
"DEP/Stock"|"1"|"PER-C41C"|""
"MONO/Stock"|"100"|"PG240128LRU-ATB-HY2Q"|""
"MONO/Stock"|"110"|"PG240128WRM-AGAI09Q"|""
"MONO/Stock"|"12"|"PG24064WRF-EGAH16Q"|""
"MONO/Stock"|"108"|"PG320240WRM-DBA-I30Q"|""
"MONO/Stock"|"1"|"PGT05"|""
"MONO/Stock"|"1"|"PGT05-SAT"|""
"MONO/Stock/Dotación"|"4"|"PH102600T-003-IBA"|""
"MONO/Stock/Dotación"|"2"|"PH102600T-003-IBA-MUE"|""
"MONO/Stock"|"5"|"PH102768T001-ZAA"|""
"MONO/Stock"|"18"|"PH102768T002-ZZA"|""
"MONO/Stock/Restitución"|"3"|"PH102768T002-ZZA"|""
"MONO/Stock"|"792"|"PH128160T068-LAA06"|""
"MONO/Stock"|"264"|"PH128800T004-ZFC05"|""
"MONO/Stock"|"11"|"PH128800T004-ZZA01"|""
"MONO/Stock/Restitución"|"4"|"PH128800T004-ZZA01"|""
"MONO/Stock"|"8"|"PH128800T004-ZZC04"|""
"MONO/Stock"|"1"|"PH128800T004-ZZC06"|""
"MONO/Stock"|"2"|"PH240320T062-LAA07"|""
"MONO/Stock"|"494"|"PH240320T-063-L04Q"|""
"MONO/Stock"|"1000"|"PH240320T068-LAA15"|""
"MONO/Stock"|"1"|"PH240320T068-LAB08"|""
"MONO/Stock"|"3528"|"PH240320T068-LFD"|""
"MONO/Stock/Restitución"|"10"|"PH320240T-009-IC1Q"|""
"MONO/Stock"|"408"|"PH320240T-022-I-Q"|""
"MONO/Stock/Delegación Vallcarca"|"72"|"PH320240T023-IAB04"|""
"MONO/Stock"|"1"|"PH320240T023-IBG02"|""
"MONO/Stock"|"2"|"PH320240T023-IHA14"|""
"MONO/Stock"|"114"|"PH480272T-005-I10Q"|""
"MONO/Stock"|"24"|"PH480272T005-IAA01"|""
"MONO/Stock"|"125"|"PH480272T005-IBD01"|""
"MONO/Stock/Restitución"|"1"|"PH480272T005-IHC09"|""
"MONO/Stock"|"316"|"PH480272T005-IHD01"|""
"MONO/Stock"|"400"|"PH480272T005-IHF01"|""
"MONO/Stock"|"250"|"PH480272T005-IHF02"|""
"MONO/Stock"|"1"|"PH480272T006-ICA01"|""
"MONO/Stock"|"2"|"PH480272T009-IFD"|""
"MONO/Stock"|"2"|"PH480272T015-IHD01"|""
"MONO/Stock"|"50"|"PH800480T007-IAA01"|""
"MONO/Stock"|"53"|"PH800480T013-ICC08"|""
"MONO/Stock"|"18"|"PH800480T013-IDD01"|""
"MONO/Stock/SAT"|"1"|"PH800480T013-IDD01"|""
"MONO/Stock"|"145"|"PH800480T013-IDE"|""
"MONO/Stock"|"7"|"PH800480T013-IEC02"|""
"MONO/Stock"|"1"|"PH800480T013-IFC03-GAELCO"|""
"MONO/Stock"|"480"|"PH800480T013-IGF"|""
"MONO/Stock"|"3"|"PH800480T013-IGF01"|""
"MONO/Stock"|"210"|"PH800480T013-IHA04"|""
"MONO/Stock"|"4"|"PH800480T013-IHC"|""
"MONO/Stock"|"18"|"PH800480T013-IHC12"|""
"MONO/Stock"|"1"|"PH800480T013-IHC19"|""
"MONO/Stock"|"1"|"PH800480T013-IHD03"|""
"MONO/Stock"|"73"|"PH800480T013-IHF07"|""
"MONO/Stock/SAT"|"2"|"PH800480T013-IHF07"|""
"MONO/Stock/Restitución"|"1"|"PH800480T013-IHF07"|""
"MONO/Stock"|"1"|"PH800480T024-IHC11"|""
"MONO/Stock"|"1"|"PH800480T030-ZGC"|""
"MONO/Stock"|"74"|"PH800480T033-IHC22"|""
"MONO/Stock"|"1"|"PICI1NEU868"|"2110Y0436"
"MONO/Stock"|"51"|"PICO-APL1-A10-F001"|""
"MONO/Stock"|"50"|"PICO-APL1-HSP01"|""
"MONO/Stock"|"1"|"PICO-BT01-A11-0006"|""
"MONO/Stock"|"1"|"PICO-BT01W1-HSK01"|""
"MONO/Stock"|"1"|"PICO-BT01W2-A11-0003"|""
"MONO/Stock"|"1"|"PICO-CV01W1-A10-10"|""
"MONO/Stock"|"1"|"PICOE-B650-R10"|""
"MONO/Stock"|"4"|"PICO-EXP-APLP/EAS"|""
"MONO/Stock/SAT"|"1"|"PICO-KBU4-A10-0002"|""
"MONO/Stock"|"1"|"PICO-KBU4-HSP01"|""
"MONO/Stock/Dotación"|"3"|"PICO-PSU/150W/12V"|""
"MONO/Stock"|"16"|"PICO-PSU/160W/12V"|""
"MONO/Stock/Restitución"|"1"|"PICO-PSU/160W/12V"|""
"MONO/Stock"|"1"|"PICO-WHU4-FAN01"|""
"MONO/Stock/Dotación"|"2"|"PIR-130-AC-CR"|""
"DEP/Stock"|"3"|"PIR-130-AC-CR"|""
"MONO/Stock"|"100"|"PK-12N40PE-12VQ"|""
"MONO/Stock"|"80"|"PK-35A29EP-24-Q"|""
"MONO/Stock"|"90"|"PLACA-COM-USB/SELF"|""
"MONO/Stock"|"10"|"PLATAFORMA-TFT104-AL/GRIF"|""
"MONO/Stock"|"5"|"PLATAFORMA-TFT104-AL/GRIF1"|""
"MONO/Stock"|"105"|"PLATAFORMA-TFT7-GAL/INDRA"|""
"MONO/Stock/Restitución"|"1"|"PLATAFORMA-TFT7-GAL/INDRA"|""
"MONO/Stock"|"3"|"PLATAFORMA-USBSW/AVA"|""
"MONO/Stock"|"13"|"PLETINA-MITX/ESC"|""
"MONO/Stock/SAT"|"5"|"PLETINA-MITX/ESC"|""
"MONO/Stock"|"20"|"PM102-94-41020-000"|""
"MONO/Stock"|"2"|"PM102-94-41020-000-SAT"|""
"MONO/Stock"|"3"|"PM102-USB-CABLE"|""
"MONO/Stock"|"2"|"PM102-USB-CABLE-SAT"|""
"MONO/Stock"|"159"|"PM6202B-CW5"|""
"MONO/Stock"|"55"|"PM6202B-CZ4"|""
"MONO/Stock"|"2"|"PM94-53010-000"|""
"MONO/Stock"|"5"|"PM94-53018-000"|""
"MONO/Stock"|"4"|"PME-4U"|""
"MONO/Stock"|"18"|"PORTAPILAS-4XAA/POC"|""
"MONO/Stock"|"4"|"POWER-ADAPTOR-12V-1A/EU"|""
"MONO/Stock"|"20"|"POWER-ADAPTOR-48V-60W/EU"|""
"MONO/Stock/Dotación"|"1"|"PPDS-720-MTCP-CR"|""
"MONO/Stock/Delegación Vallcarca"|"1"|"PPS1831-ETAW-433-A03-ROOM"|""
"MONO/Stock"|"1"|"PR-1500GW-R12/A618B"|""
"MONO/Stock"|"7"|"PRENSAESTOPA-M12/N"|""
"MONO/Stock/Delegación Vallcarca"|"3"|"PRENSAESTOPA-M12/N"|""
"MONO/Stock"|"50"|"PS-532-24-Q"|""
"MONO/Stock/Dotación"|"2"|"PTL-103-427"|""
"MONO/Stock"|"2"|"PTL-19-427"|""
"MONO/Stock/Restitución"|"1"|"PVC-185MONPCAP-450"|""
"MONO/Stock"|"98"|"PVC-TM097TDHG04-DVI-2/R02"|""
"MONO/Stock/Dotación"|"6"|"R19L300-CHM1"|""
"MONO/Stock"|"1"|"R-6001-110X100-I"|""
"MONO/Stock"|"1"|"R6200-60MMX300M-O"|""
"MONO/Stock"|"18"|"R-7950-110X70"|""
"MONO/Stock"|"1"|"R-7950-85X70"|""
"MONO/Stock"|"3"|"R-7961-110"|""
"MONO/Stock/Dotación"|"1"|"R-7961-60"|""
"MONO/Stock/Dotación"|"3"|"R-7964-110X70"|""
"MONO/Stock"|"1"|"RACK-305GWATX-R22/A130B"|""
"MONO/Stock"|"1"|"RAPPEL-VENTAS-ANTENAS"|""
"MONO/Stock"|"1"|"RAPPEL-VENTAS-DISPM2M"|""
"MONO/Stock"|"3"|"RAPPEL-VENTAS-EQUIPOS"|""
"MONO/Stock"|"1"|"RAPPEL-VENTAS-EQUIPOSVIS"|""
"MONO/Stock"|"4"|"RAPPEL-VENTAS-ETIQUETAJE"|""
"MONO/Stock"|"1"|"RAPPEL-VENTAS-IMPRESION"|""
"MONO/Stock"|"5"|"RAPPEL-VENTAS-IR"|""
"MONO/Stock"|"5"|"RAPPEL-VENTAS-SISTEMAS"|""
"MONO/Stock"|"3"|"RAPPEL-VENTAS-SOFTWARE"|""
"MONO/Stock"|"4"|"RAPPEL-VENTAS-TRADECOMP"|""
"MONO/Stock"|"3"|"RAPPEL-VENTAS-TRADESIST"|""
"MONO/Stock/Dotación"|"6"|"RASPBERRY-PI3"|""
"MONO/Stock"|"68"|"RC1602B-GGN-JSX"|""
"MONO/Stock"|"3696"|"RC1602B-GHW-JSV"|""
"MONO/Stock"|"61"|"RC2002A-YHY-JSX"|""
"MONO/Stock"|"55"|"RC2004A-FHW-JSX"|""
"MONO/Stock"|"90"|"RC2004C-BIW-JSX"|""
"MONO/Stock"|"60"|"RC2004C-FHW-JSX"|""
"MONO/Stock"|"10"|"REJILLA-60X60"|""
"MONO/Stock/Dotación"|"1"|"REP-AFL10ALX/CA08804442"|""
"MONO/Stock"|"1"|"REP-N8522E/SC09710735"|""
"MONO/Stock"|"1"|"REP-N8522E/SC11A01604"|""
"MONO/Stock"|"1"|"REP-N8522E/SC12103279"|""
"MONO/Stock"|"1"|"REP-N8522E/SC12209910"|""
"MONO/Stock"|"1"|"REP-N8522E/TC09904659"|""
"MONO/Stock"|"1"|"REP-N8522E/TC09904679"|""
"MONO/Stock"|"1"|"REP-N8522E/TC09904682"|""
"MONO/Stock"|"1"|"REP-N8522E/TC09904731"|""
"MONO/Stock"|"1"|"REP-N945GSE2/SC13A23660"|""
"MONO/Stock"|"1"|"REP-N945GSE2/SC13B18890"|""
"MONO/Stock/Dotación"|"1"|"REP-NGX466R10/SC1132640"|""
"MONO/Stock/Dotación"|"1"|"REP-NGX466R10/SC11644348"|""
"MONO/Stock"|"1"|"REP-NGX466R11/SC10743550"|""
"MONO/Stock"|"1"|"REP-NGX466R11/SC11735720"|""
"MONO/Stock"|"1"|"REP-NGX466R11/SC11906182"|""
"MONO/Stock/Dotación"|"1"|"REP-NLX800/B213V120-115233"|""
"MONO/Stock/Dotación"|"1"|"REP-NLX800R11/SC13C01953"|""
"MONO/Stock"|"1"|"REP-W8522/SC10403947"|""
"MONO/Stock"|"288"|"RESISTENCIA-10KOHMS-/025W"|""
"MONO/Stock"|"197"|"REX012864BYPP3N00000"|""
"MONO/Stock"|"4"|"RFE43AU-AIW-DNS"|""
"MONO/Stock"|"3"|"RFF700Y-AIW-DNN"|""
"MONO/Stock"|"1"|"RFH700A7-AIW-LNG-000"|""
"MONO/Stock"|"82"|"RG12864A-BIW-V-020"|""
"MONO/Stock"|"1"|"RG500QEAAA-M20-TA0AA"|"021121"
"MONO/Stock"|"1"|"RICO-3288-A11-0001"|"C20C13317"
"MONO/Stock"|"1"|"RICO-3288-A11-0001"|"C19308191"
"MONO/Stock/SAT"|"3"|"RM500QGLAA-M20-SGASA-ES"|""
"DEP/Stock"|"1"|"RM500QGLAA-M20-SGASA-ES"|""
"MONO/Stock"|"5"|"RMS-1-1"|""
"MONO/Stock"|"1"|"R-RTC-700B-A10-N009"|""
"MONO/Stock/Dotación"|"50"|"RS-15-15"|""
"MONO/Stock"|"188"|"RTADBOXSU6P-2"|""
"MONO/Stock"|"7"|"RTADBOXSU6P-2-SAT"|""
"MONO/Stock/Restitución"|"2"|"RTPC070W-R30BP1-C"|""
"MONO/Stock"|"2"|"RTPC070W-X07TG1-U"|""
"DEP/Stock"|"1"|"RTPC101WF1-R1-32002-C"|""
"MONO/Stock"|"12"|"RTPC101W-H11TG1-U"|""
"MONO/Stock"|"22"|"RTPC101W-X11TG1-U"|""
"MONO/Stock"|"1"|"RTPC101W-X11TG1-U-SAT"|""
"MONO/Stock/Restitución"|"1"|"RTPC104-H30BP1-U"|""
"MONO/Stock"|"25"|"RTPC104-X11TG1"|""
"MONO/Stock"|"2"|"RTPC121-H11TG1-U"|""
"MONO/Stock"|"2"|"RTPC121WF1-R1-11TG1-C"|""
"MONO/Stock"|"3"|"RTPC121-X60BC1-U"|""
"MONO/Stock"|"3"|"RTPC150F1-R1-11TG1-C-SAT"|""
"MONO/Stock"|"190"|"RTPC185WF1-R1-60003-C"|""
"MONO/Stock"|"6"|"RTPC185W-X18TG1-U"|""
"MONO/Stock/Delegación Vallcarca"|"2"|"RTPC185W-X18TG1-U/BSI"|""
"MONO/Stock"|"7"|"RTPC215W-X60003-U"|""
"MONO/Stock/Dotación"|"1"|"RTPC-DEMO-UNIT"|""
"MONO/Stock"|"32"|"RTUSB1830MEB"|""
"MONO/Stock"|"3"|"RTUSB1830MEB-SAT"|""
"MONO/Stock"|"21"|"RTUSB400FEB"|""
"MONO/Stock"|"1"|"RUT230_WW"|"1108369512"
"MONO/Stock"|"1"|"RUT230_WW"|"1108371654"
"MONO/Stock"|"1"|"RUT230_WW"|"1108371672"
"MONO/Stock"|"1"|"RUT230_WW"|"1108370026"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117030649"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118419558"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117026792"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118414363"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118426610"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118424541"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117030180"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116892513"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118424873"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118425560"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118422780"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118419256"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118419573"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118422782"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118419252"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118423444"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118424280"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118422722"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118425630"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118424275"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118414590"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118415169"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118411952"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118419503"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116895409"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116900934"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118411935"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116897654"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118412205"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116894844"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118415170"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118425570"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118425571"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118415171"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117027563"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117026564"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117031055"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118415144"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117026023"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1118422979"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116895010"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116894717"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1117029166"
"MONO/Stock"|"1"|"RUT240_EU/M"|"1116895920"
"DEP/Stock"|"1"|"RUT240-EU"|"1104354461"
"MONO/Stock"|"1"|"RUT360000000"|"1110876626"
"MONO/Stock"|"1"|"RUT360000000"|"1110876611"
"MONO/Stock"|"1"|"RUT360000000"|"1114213055"
"MONO/Stock"|"1"|"RUT360000000"|"1114237993"
"MONO/Stock"|"1"|"RUT360000000"|"1114237986"
"MONO/Stock"|"1"|"RUT955_EU"|"1114917522"
"MONO/Stock"|"1"|"RUT955_EU"|"1114914959"
"MONO/Stock"|"1"|"RUT955_EU"|"1114915198"
"MONO/Stock"|"1"|"RUT955_EU"|"1114919947"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118454879"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118455019"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118460705"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118450323"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118456882"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118453162"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118453095"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118453670"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118458606"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118451011"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118453847"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118454574"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118452362"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118455174"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118452102"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118454878"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118450743"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118455158"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118449443"
"MONO/Stock"|"1"|"RUT955_EU/M"|"1118454966"
"MONO/Stock"|"1"|"RUT955J7V420"|"1100856928"
"MONO/Stock"|"1"|"RUT955J7V420"|"1100956859"
"MONO/Stock"|"1"|"RUT955J7V420"|"1100956737"
"MONO/Stock"|"1"|"RUTX09000000"|"1109253039"
"MONO/Stock"|"1"|"RUTX09000000"|"1109254119"
"MONO/Stock"|"1"|"RUTX09000000"|"1109253075"
"MONO/Stock"|"1"|"RUTX10000000"|"1111430761"
"MONO/Stock"|"1"|"RUTX10000000"|"1111428509"
"MONO/Stock"|"1"|"RUTX10000000"|"1111427835"
"MONO/Stock"|"1"|"RUTX10000000"|"1110587871"
"MONO/Stock"|"1"|"RUTX10000000"|"1111427782"
"MONO/Stock"|"1"|"RUTX12000000"|"1110881364"
"MONO/Stock"|"1"|"RUTX12000000"|"1110880000"
"MONO/Stock"|"1"|"RUTX12000000"|"1110881342"
"MONO/Stock"|"1"|"RUTX12000000"|"1110880424"
"MONO/Stock"|"1"|"RUTX12000000"|"1110880422"
"MONO/Stock"|"96"|"S5977D"|""
"MONO/Stock"|"20"|"S-8209ABD-T8T1U"|""
"MONO/Stock"|"250"|"S8-COMM"|""
"MONO/Stock"|"7"|"SAI-EAS"|""
"MONO/Stock"|"10"|"SDR_TRB"|""
"MONO/Stock"|"20"|"SDS-035A12"|""
"MONO/Stock"|"10"|"SDS-035B12"|""
"MONO/Stock"|"17"|"SE074"|""
"MONO/Stock"|"2"|"SE074-SAT"|""
"MONO/Stock"|"843"|"SEPARADOR-HEX/M3X6/NYLON"|""
"MONO/Stock"|"96"|"SEPARADOR-PLASTICO/10"|""
"MONO/Stock"|"5000"|"SERVICE-2J0802-090-P4Q"|""
"MONO/Stock"|"16"|"SERVICE-COMISSIONS-IR"|""
"MONO/Stock"|"1400"|"SERVICE-JNP93V21900-EP-NA"|""
"MONO/Stock"|"300"|"SERVICE-JNP93V4G1900-EP-NA"|""
"MONO/Stock"|"1800"|"SERVICE-NLBTJ1900-EP-NA"|""
"MONO/Stock/Dotación"|"16"|"SIL05-1A31-71L"|""
"MONO/Stock"|"1"|"SIM-1NCE"|"8988280666000340427"
"MONO/Stock"|"1"|"SIM-1NCE"|"8988280666000340428"
"DEP/Stock"|"1"|"SIM-1NCE"|"8988280666000340425"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405996981"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405996999"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997005"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997013"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997021"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997047"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997120"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997138"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997153"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997369"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997377"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997385"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997393"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997419"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997567"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997591"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997658"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997690"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997724"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997732"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997757"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997773"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997781"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997799"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641405997807"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502226"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502218"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502200"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502192"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502184"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502176"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502168"
"MONO/Stock"|"1"|"SIM-PT-2FF/3FF/4FF"|"8935201641406502150"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942811"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942829"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942779"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942787"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942795"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545945803"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942738"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942746"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942753"
"MONO/Stock"|"1"|"SIM-WL-EU"|"84545942761"
"MONO/Stock/SAT"|"1"|"SIM-WL-EU"|"84545942845"
"MONO/Stock/Dotación"|"43"|"SK-25F-SOCKET"|""
"MONO/Stock/Delegación Vallcarca"|"1"|"SLD0765-INB-G01-ROOM"|""
"MONO/Stock/Dotación"|"1"|"SMARC-FIMX6-D-1G-8GEMMC"|"1017STDC0015"
"MONO/Stock"|"4"|"SMD2-8PIN"|""
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0084"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0151"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0152"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0153"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0061"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0155"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0156"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0157"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0158"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0159"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0160"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0141"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0142"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0143"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0144"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0145"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0146"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0147"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0148"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0149"
"MONO/Stock"|"1"|"SMTPBEU868"|"2136A0150"
"MONO/Stock"|"4"|"SODIMM/EAS"|""
"MONO/Stock/Dotación"|"1"|"SODIMM-1GB/D3/1066"|""
"MONO/Stock"|"36"|"SODIMM-1GB/D3/1066/I"|""
"MONO/Stock/Dotación"|"12"|"SODIMM-1GB/D3/1333/I"|""
"MONO/Stock"|"29"|"SODIMM-1GB/D3/800/I"|""
"MONO/Stock"|"2"|"SODIMM-1GB/D3/800/I-SAT"|""
